Cluster ID	Cluster name	Cluster members	Organisms	Length	Organism IDs
UniRef100_J8G9X3	Cluster: Uncharacterized protein	J8G9X3	Bacillus cereus VD107	138	1053229
UniRef100_A0A2A4BPL6	Cluster: Stage V sporulation protein AB	A0A2A4BPL6	Peribacillus simplex	140	1478
UniRef100_UPI00028A3AE5	Cluster: stage V sporulation protein AB	UPI00028A3AE5	Bacillus timonensis	139	1033734
UniRef100_UPI000B4428B3	Cluster: stage V sporulation protein SpoVAB	UPI000B4428B3	Bacillus	141	1386
UniRef100_A0A1B1LB28	Cluster: Stage V sporulation protein AB	A0A1B1LB28; A0A1I4FRC0; A0A1C9BY64; A0A1W6WS42; A0A221C1N2; A0A2A2P3G3; V5MHH8; M1PQ18; A0A243F3B4; A0A242ZY51; A0A2S8VVE3	Bacillus thuringiensis; Bacillus sp. 5mfcol3.1; Bacillus thuringiensis Bt18247; Bacillus cereus; Bacillus toyonensis; Bacillus thuringiensis YBT-1518; Bacillus thuringiensis serovar thuringiensis str. IS5056; Bacillus thuringiensis subsp. kyushuensis; Bacillus thuringiensis serovar kim; Bacillus sp. MYb78	140	1428; 1761756; 1423143; 1396; 155322; 529122; 1286404; 44161; 180847; 1827288
UniRef100_UPI00119F293B	Cluster: stage V sporulation protein SpoVAB	UPI00119F293B	Bacillus cereus	138	1396
UniRef100_A0A6I7FA59	Cluster: Stage V sporulation protein AB	A0A6I7FA59	Bacillus sp. NSP9.1	141	1071078
UniRef100_UPI000BB70B8A	Cluster: stage V sporulation protein AB	UPI000BB70B8A	Bacillus sp. FJAT-45350	140	2011014
UniRef100_A0A6M0Q4L7	Cluster: Stage V sporulation protein AB	A0A6M0Q4L7	Bacillus mesophilus	140	1808955
UniRef100_J8AJU2	Cluster: Uncharacterized protein	J8AJU2; A0A1D3NFJ0	Bacillus cereus BAG6X1-2; Bacillus mycoides	140	1053195; 1405
UniRef100_UPI00195B3F57	Cluster: stage V sporulation protein AB	UPI00195B3F57	Peribacillus deserti	140	673318
UniRef100_A0A1D3MRY2	Cluster: Stage V sporulation protein AB	A0A1D3MRY2	Bacillus mycoides	138	1405
UniRef100_UPI0003A50AC4	Cluster: stage V sporulation protein AB	UPI0003A50AC4	Bacillus	141	1386
UniRef100_A0A6L5AVD4	Cluster: Stage V sporulation protein AB (SpoVAB)	A0A6L5AVD4; UPI001359288F	Bacillus sp. ZZV12-4809	141	2575830
UniRef100_A0A5D4N980	Cluster: Stage V sporulation protein SpoVAB	A0A5D4N980	Bacillus subtilis	141	1423
UniRef100_J8FC74	Cluster: Uncharacterized protein	J8FC74; UPI000307179D	Bacillus cereus MC67; Bacillus	140	1053219; 1386
UniRef100_A0A8E9KRP9	Cluster: Stage V sporulation protein SpoVAB	A0A8E9KRP9	Bacillus mycoides	138	1405
UniRef100_A0A366XXS9	Cluster: Stage V sporulation protein AB	A0A366XXS9	Bacillus taeanensis	140	273032
UniRef100_UPI0006DBA318	Cluster: stage V sporulation protein SpoVAB	UPI0006DBA318	Bacillus wiedmannii	138	1890302
UniRef100_UPI0011A17ADC	Cluster: stage V sporulation protein AB	UPI0011A17ADC	Bacillus licheniformis	141	1402
UniRef100_A0A1Y3PZF2	Cluster: Stage V sporulation protein AB	A0A1Y3PZF2	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	142	1426
UniRef100_UPI000483DC7E	Cluster: stage V sporulation protein AB	UPI000483DC7E	Anoxybacillus tepidamans	143	265948
UniRef100_A0A8F2HTW7	Cluster: Stage V sporulation protein SpoVAB	A0A8F2HTW7	Bacillus sp. NP247	138	2846779
UniRef100_UPI001582F40F	Cluster: stage V sporulation protein AB	UPI001582F40F	Bacillus glycinifermentans	141	1664069
UniRef100_A0A1Y0YJD7	Cluster: Stage V sporulation protein AB	A0A1Y0YJD7; Q65HU6; A0A7G7UNH8; T5HEQ8	Bacillus licheniformis; Bacillus licheniformis (strain ATCC 14580 / DSM 13 / JCM 2505 / CCUG 7422 / NBRC 12200 / NCIMB 9375 / NCTC 10341 / NRRL NRS-1264 / Gibson 46); Bacillus sp. PAMC28748; Bacillus licheniformis CG-B52	141	1402; 279010; 2762328; 1368424
UniRef100_A0A7V7RP38	Cluster: Stage V sporulation protein AB	A0A7V7RP38	Bacillus mesophilum	140	1071718
UniRef100_A0A1D3NN66	Cluster: Stage V sporulation protein AB	A0A1D3NN66	Bacillus cereus	138	1396
UniRef100_A0A1L3MXD7	Cluster: Stage V sporulation protein AB	A0A1L3MXD7	Bacillus weihaiensis	140	1547283
UniRef100_W7KTH1	Cluster: Stage V sporulation protein AB	W7KTH1	Cytobacillus firmus DS1	140	1307436
UniRef100_UPI001879AB7C	Cluster: stage V sporulation protein SpoVAB	UPI001879AB7C	Bacillus cereus	138	1396
UniRef100_A0A8F1XUS1	Cluster: Stage V sporulation protein SpoVAB	A0A8F1XUS1; A0A6N2H6P8	Bacillus cereus; Bacillus sp. AR8-1	138	1396; 2217826
UniRef100_R6YHX2	Cluster: Uncharacterized protein	R6YHX2	Roseburia sp. CAG:309	140	1262945
UniRef100_UPI0019631FCF	Cluster: stage V sporulation protein AB	UPI0019631FCF	Bacillus pakistanensis	141	992288
UniRef100_UPI000C0BD266	Cluster: stage V sporulation protein AB	UPI000C0BD266	Fredinandcohnia onubensis	139	1571209
UniRef100_UPI001389C70D	Cluster: stage V sporulation protein AB	UPI001389C70D	Chengkuizengella sediminis	141	1885917
UniRef100_UPI0007B6C824	Cluster: stage V sporulation protein SpoVAB	UPI0007B6C824	Bacillus cereus group	138	86661
UniRef100_A0A0G8EL55	Cluster: Stage V sporulation protein AB	A0A0G8EL55; A0A1G6T2Z2; A0A4R4B9B0; A0A2B6E1G3; A0A6L3C1P5; A0A420GRR2; A0A1C4FU57; A0A7Z8W6I9; A0A246PXA3; A0A7V7HV93; A0A7V7I3I3	Bacillus cereus; Bacillus wiedmannii; Bacillus thuringiensis; Bacillus sp. BB081; Bacillus toyonensis; Bacillus sp. AY18-3; Bacillus sp. K2I17; Bacillus sp. AR2-1; Bacillus sp. BB51/4	140	1396; 1890302; 1428; 2217820; 155322; 2217814; 2014743; 2217816; 2217819
UniRef100_UPI000B8CA767	Cluster: stage V sporulation protein AB	UPI000B8CA767	Paenibacillus physcomitrellae	143	1619311
UniRef100_UPI000D73FA73	Cluster: stage V sporulation protein AB	UPI000D73FA73	Bacillus sp. CGMCC 1.16541	140	2185143
UniRef100_UPI000BF98FEF	Cluster: stage V sporulation protein SpoVAB	UPI000BF98FEF	Bacillus thuringiensis	138	1428
UniRef100_A0A2S1AD24	Cluster: Stage V sporulation protein AB	A0A2S1AD24; A7GS93	Bacillus cytotoxicus; Bacillus cytotoxicus (strain DSM 22905 / CIP 110041 / 391-98 / NVH 391-98)	138	580165; 315749
UniRef100_A0A8E7UK19	Cluster: Stage V sporulation protein AB	A0A8E7UK19	Cytobacillus gottheilii	140	859144
UniRef100_A0A7Y6U3X8	Cluster: Stage V sporulation protein AB	A0A7Y6U3X8	Bacillus licheniformis	141	1402
UniRef100_A0A371SH41	Cluster: Stage V sporulation protein AB	A0A371SH41	Bacillus sp. HNG	139	2293325
UniRef100_A0A0J6L517	Cluster: Stage V sporulation protein AB	A0A0J6L517; A0A1J9UN18	Bacillus sp. LK2; Bacillus paramycoides	138	1628206; 2026194
UniRef100_J8HPH4	Cluster: Uncharacterized protein	J8HPH4; R8TER9; J8IQ05; A0A162RVM5; R8GTV0; Q819B7; J8MH01; A0A0K0QGR6; A0A0J7GL94; A0A3D5TTM6; A0A243J6C7; N1LR62; A0A243DFQ4; B7H960; A0A023PBH5; A0A7V7L1H3; A0A2N3P088; A0A243MC72; A0A243KZY2; A0A7Z8M9D1; A0A229MMX7; A0A5E9IFR4; A0A243F8S9; A0A8B2W2W6; W8Y801; A0A0D1PEM6; A0A0D0R974; A0A243C152; A0A7V7Z5M4; A0A243L1D4; A0A6L3BHV6; A0A828XAS8; A0A243DR63; A0A6B0KES7	Bacillus cereus VD154; Bacillus cereus VD184; Bacillus cereus VD045; Bacillus cereus; Bacillus cereus VD196; Bacillus cereus (strain ATCC 14579 / DSM 31 / CCUG 7414 / JCM 2152 / NBRC 15305 / NCIMB 9373 / NCTC 2599 / NRRL B-3711); Bacillus cereus VD166; Bacillus thuringiensis; Bacillus sp.; Bacillus thuringiensis serovar pirenaica	140	1053238; 1053242; 1053225; 1396; 1053243; 226900; 1053240; 1428; 1409; 180863; 1301086; 475791; 405532; 1330043; 2217827; 2060113; 56955; 132266; 2509009; 1978340; 592025; 132267; 2293328; 1431339; 1235825; 1586646; 180848; 2653219; 180866; 2217829; 1053186; 132264; 263
UniRef100_UPI001CD5FA1F	Cluster: stage V sporulation protein AB	UPI001CD5FA1F	Rossellomorea aquimaris	140	189382
UniRef100_A0A2A5IUJ0	Cluster: Stage V sporulation protein AB	A0A2A5IUJ0	Bacillus pumilus (Bacillus mesentericus)	138	1408
UniRef100_UPI000BFE2DDA	Cluster: stage V sporulation protein SpoVAB	UPI000BFE2DDA	Bacillus cereus	138	1396
UniRef100_UPI001C1FD5F1	Cluster: stage V sporulation protein AB	UPI001C1FD5F1	Paenibacillus sp. SM 69	141	2594886
UniRef100_UPI0011AB70CA	Cluster: stage V sporulation protein AB	UPI0011AB70CA	Bacillus paralicheniformis	141	1648923
UniRef100_UPI0018F37612	Cluster: stage V sporulation protein AB	UPI0018F37612	Bacillus cereus	138	1396
UniRef100_UPI00070E734E	Cluster: stage V sporulation protein AB	UPI00070E734E	Peribacillus muralis	140	264697
UniRef100_UPI0008F92DDA	Cluster: stage V sporulation protein AB	UPI0008F92DDA	Bacillus tuaregi	140	1816695
UniRef100_A0A1I0T8H6	Cluster: Stage V sporulation protein AB	A0A1I0T8H6; UPI000B8771B2	Parageobacillus thermantarcticus	143	186116
UniRef100_UPI00119F5799	Cluster: stage V sporulation protein AB	UPI00119F5799	Bacillus paralicheniformis	141	1648923
UniRef100_UPI00168CB666	Cluster: stage V sporulation protein AB	UPI00168CB666	Bacillus sp. 28A-2	138	2772252
UniRef100_A0A2C1ZLI8	Cluster: Stage V sporulation protein AB	A0A2C1ZLI8	Bacillus cereus	138	1396
UniRef100_A0A023CKT3	Cluster: Stage V sporulation protein AB	A0A023CKT3; UPI0005C5F2AB	Parageobacillus genomosp. 1	141	1295642
UniRef100_A0A2B0U3P9	Cluster: Stage V sporulation protein AB	A0A2B0U3P9; R8HI37	Bacillus cereus; Bacillus cereus BAG1O-1	138	1396; 1053167
UniRef100_A0A1G4P5I1	Cluster: Stage V sporulation protein AB	A0A1G4P5I1	Paenibacillus tianmuensis	141	624147
UniRef100_UPI0005394B09	Cluster: stage V sporulation protein SpoVAB	UPI0005394B09	Bacillus cereus group	138	86661
UniRef100_UPI001BE951B6	Cluster: stage V sporulation protein AB	UPI001BE951B6	Bacillus sp. ISL-53	140	2819133
UniRef100_A0A0U1KL69	Cluster: Uncharacterized protein	A0A0U1KL69	Paraliobacillus sp. PM-2	139	1462524
UniRef100_J8E3C4	Cluster: Uncharacterized protein	J8E3C4; UPI000534B1B4	Bacillus cereus HuA4-10; Bacillus cereus	140	1053206; 1396
UniRef100_UPI00048A46A7	Cluster: stage V sporulation protein AB	UPI00048A46A7	Ectobacillus panaciterrae	138	363872
UniRef100_A0A4S3PZK4	Cluster: Stage V sporulation protein AB	A0A4S3PZK4	Bacillus timonensis	139	1033734
UniRef100_A0A1I1JC71	Cluster: Stage V sporulation protein AB	A0A1I1JC71	Bacillus sp. OV322	140	1882764
UniRef100_UPI001914AF41	Cluster: stage V sporulation protein AB	UPI001914AF41	unclassified Peribacillus	140	2675266
UniRef100_UPI001656AC2D	Cluster: stage V sporulation protein AB	UPI001656AC2D	Ectobacillus antri	138	2486280
UniRef100_A0A0P6WGN7	Cluster: Stage V sporulation protein AB	A0A0P6WGN7	Rossellomorea vietnamensis	140	218284
UniRef100_A0A2B6RW27	Cluster: Stage V sporulation protein AB	A0A2B6RW27	Bacillus wiedmannii	138	1890302
UniRef100_A0A4Q9YEV5	Cluster: Stage V sporulation protein SpoVAB	A0A4Q9YEV5; A0A243A503	Bacillus mycoides; Bacillus thuringiensis serovar navarrensis	138	1405; 339658
UniRef100_UPI001CBDE6DE	Cluster: stage V sporulation protein AB	UPI001CBDE6DE	Bacillus sp. DG-18	140	2875501
UniRef100_UPI0010BD5639	Cluster: stage V sporulation protein SpoVAB	UPI0010BD5639	Bacillus cereus	138	1396
UniRef100_A0A1A9PY83	Cluster: Stage V sporulation protein AB	A0A1A9PY83; A0A6H9JEZ3; A0A6L5PTW9	Bacillus wiedmannii; Bacillus sp. BPN334; Bacillus sp. RIT694	138	1890302; 2217815; 2666190
UniRef100_UPI00166BD57E	Cluster: stage V sporulation protein AB	UPI00166BD57E	Pontibacillus salipaludis	137	1697394
UniRef100_UPI000EF44083	Cluster: stage V sporulation protein AB	UPI000EF44083	Mesobacillus foraminis	139	279826
UniRef100_A0A4R2B9J4	Cluster: Stage V sporulation protein AB	A0A4R2B9J4	Mesobacillus foraminis	139	279826
UniRef100_UPI001CDCD4D6	Cluster: stage V sporulation protein AB	UPI001CDCD4D6	Bacillus sp. FSQ1	141	2834415
UniRef100_A0A0J6EZL1	Cluster: Stage V sporulation protein AB	A0A0J6EZL1	Bacillus glycinifermentans	141	1664069
UniRef100_UPI00166D9A52	Cluster: stage V sporulation protein AB	UPI00166D9A52	Caldalkalibacillus thermarum	142	296745
UniRef100_A0A1H9A0S6	Cluster: Stage V sporulation protein AB	A0A1H9A0S6	Piscibacillus halophilus	139	571933
UniRef100_UPI0019587DF3	Cluster: stage V sporulation protein AB	UPI0019587DF3	Bacillus tianshenii	140	1463404
UniRef100_A0A081LDB3	Cluster: Stage V sporulation protein AB	A0A081LDB3	Bacillus zhangzhouensis	138	1178540
UniRef100_UPI00193F1B70	Cluster: stage V sporulation protein AB	UPI00193F1B70	Bacillus sp. B15-48	140	1548601
UniRef100_A0A855RI15	Cluster: Stage V sporulation protein AB	A0A855RI15	Bacillus pumilus (Bacillus mesentericus)	138	1408
UniRef100_UPI001C21A59F	Cluster: stage V sporulation protein AB	UPI001C21A59F	Bacillus sp. FJAT-29790	140	1895002
UniRef100_UPI00124F6C05	Cluster: stage V sporulation protein SpoVAB	UPI00124F6C05	Bacillus cereus	138	1396
UniRef100_A0A2B1DRD3	Cluster: Stage V sporulation protein AB	A0A2B1DRD3; A0A1V9W9X7	Bacillus cereus; Bacillus sp. CDB3	138	1396; 360310
UniRef100_UPI001BC9683E	Cluster: stage V sporulation protein AB	UPI001BC9683E	Lederbergia citrisecundus	141	2833583
UniRef100_UPI000BFC3815	Cluster: stage V sporulation protein SpoVAB	UPI000BFC3815	Bacillus cereus	138	1396
UniRef100_UPI0002DF7095	Cluster: stage V sporulation protein SpoVAB	UPI0002DF7095	Bacillus cereus group	138	86661
UniRef100_A0A7X2ARW2	Cluster: Stage V sporulation protein SpoVAB	A0A7X2ARW2; R8E8F0; A0A1W2GGS4	Bacillus thuringiensis; Bacillus cereus VD133; Bacillus sp. JKS001846	138	1428; 1053233; 1938743
UniRef100_A0A2N5G6J2	Cluster: Stage V sporulation protein AB	A0A2N5G6J2	Bacillus sp. V3-13	140	2053728
UniRef100_A0A2C3NTE1	Cluster: Stage V sporulation protein AB	A0A2C3NTE1	Bacillus wiedmannii	138	1890302
UniRef100_E0U214	Cluster: Stage V sporulation protein AB	E0U214; A0A410WFD8; A0A5F2KJ21	Bacillus spizizenii (strain ATCC 23059 / NRRL B-14472 / W23) (Bacillus subtilis subsp. spizizenii); Bacillus vallismortis; Bacillus subtilis	141	655816; 72361; 1423
UniRef100_UPI000C239B39	Cluster: stage V sporulation protein AB	UPI000C239B39	Bacillus sp. FJAT-44742	140	2014005
UniRef100_A0A372LLK9	Cluster: Stage V sporulation protein AB	A0A372LLK9	Peribacillus saganii	140	2303992
UniRef100_A0A1S2R5S2	Cluster: Stage V sporulation protein AB	A0A1S2R5S2	Bacillus sp. MUM 13	140	1678001
UniRef100_UPI001CBC2B5B	Cluster: stage V sporulation protein AB	UPI001CBC2B5B	Neobacillus bataviensis	141	220685
UniRef100_UPI0002892B16	Cluster: stage V sporulation protein SpoVAB	UPI0002892B16	Bacillus mojavensis	141	72360
UniRef100_UPI0002EB9D68	Cluster: stage V sporulation protein SpoVAB	UPI0002EB9D68	Bacillus spizizenii (Bacillus subtilis subsp. spizizenii)	141	96241
UniRef100_F5L883	Cluster: Uncharacterized protein	F5L883	Caldalkalibacillus thermarum (strain TA2.A1)	142	986075
UniRef100_A0A2T0CEQ6	Cluster: Uncharacterized protein	A0A2T0CEQ6	Bacillus pumilus (Bacillus mesentericus)	138	1408
UniRef100_UPI0008734D00	Cluster: stage V sporulation protein SpoVAB	UPI0008734D00	Bacillus mycoides	138	1405
UniRef100_UPI001CF9FDEA	Cluster: stage V sporulation protein AB	UPI001CF9FDEA	Bacillus shivajii	138	1983719
UniRef100_UPI001BEAAE4C	Cluster: stage V sporulation protein AB	UPI001BEAAE4C	Mesobacillus foraminis	139	279826
UniRef100_A0A1R1QG72	Cluster: Stage V sporulation protein AB	A0A1R1QG72	Bacillus swezeyi	141	1925020
UniRef100_UPI0008158CD6	Cluster: stage V sporulation protein SpoVAB	UPI0008158CD6	Bacillus wiedmannii	138	1890302
UniRef100_UPI0009957E51	Cluster: stage V sporulation protein SpoVAB	UPI0009957E51	Bacillus cereus group	138	86661
UniRef100_A0A2A7ING9	Cluster: Stage V sporulation protein AB	A0A2A7ING9	Bacillus cereus	138	1396
UniRef100_UPI0005D2FA88	Cluster: stage V sporulation protein AB	UPI0005D2FA88	Bacillus altitudinis	138	293387
UniRef100_A0A1E8B3S1	Cluster: Stage V sporulation protein AB	A0A1E8B3S1; A0A2A8IQH7; A0A2A8V7R2; A0A7V7SB49	Bacillus mycoides; Bacillus cereus; Bacillus sp. AFS015896; Bacillus luti	140	1405; 1396; 2033487; 2026191
UniRef100_A0A1I6TSF2	Cluster: Stage V sporulation protein AB	A0A1I6TSF2	Marininema halotolerans	141	1155944
UniRef100_UPI0002F7D0E8	Cluster: stage V sporulation protein AB	UPI0002F7D0E8	Robertmurraya massiliosenegalensis	140	1287657
UniRef100_UPI000403552A	Cluster: stage V sporulation protein SpoVAB	UPI000403552A	Bacillus subtilis	141	1423
UniRef100_A0A0A2V300	Cluster: Stage V sporulation protein AB	A0A0A2V300; UPI000B0DEE54	Pontibacillus chungwhensis BH030062; Pontibacillus chungwhensis	138	1385513; 265426
UniRef100_A0A5D4QU23	Cluster: Stage V sporulation protein AB	A0A5D4QU23	Bacillus pumilus (Bacillus mesentericus)	138	1408
UniRef100_A0A1B7KXE5	Cluster: Stage V sporulation protein AB	A0A1B7KXE5	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	143	1426
UniRef100_UPI000A06567E	Cluster: stage V sporulation protein AB	UPI000A06567E	Cytobacillus eiseniae	132	762947
UniRef100_A0A3T0MFP4	Cluster: Stage V sporulation protein AB	A0A3T0MFP4	[Brevibacterium] frigoritolerans	140	450367
UniRef100_UPI001CD781E2	Cluster: stage V sporulation protein AB	UPI001CD781E2	Rossellomorea aquimaris	140	189382
UniRef100_UPI001748C99E	Cluster: stage V sporulation protein AB	UPI001748C99E	Bacillus sp. LOB377	140	2759023
UniRef100_A0A1Q9FYM8	Cluster: Stage V sporulation protein AB	A0A1Q9FYM8; A0A3A5IAT5	Bacillus licheniformis; Bacillus subtilis	141	1402; 1423
UniRef100_UPI0002FC652C	Cluster: stage V sporulation protein SpoVAB	UPI0002FC652C	Bacillus cereus group	138	86661
UniRef100_UPI00042A1BB1	Cluster: stage V sporulation protein AB	UPI00042A1BB1	Bacillus	138	1386
UniRef100_A0A2B4FW84	Cluster: Stage V sporulation protein AB	A0A2B4FW84	Bacillus sp. AFS059628	138	2033508
UniRef100_A0A0M0EXD2	Cluster: Stage V sporulation protein AB	A0A0M0EXD2; A0A0Q9VFY2	Peribacillus butanolivorans; Bacillus sp. Soil768D1	140	421767; 1736405
UniRef100_A0A8I1W9L2	Cluster: Stage V sporulation protein SpoVAB	A0A8I1W9L2	Bacillus subtilis	141	1423
UniRef100_A0A2K8TNX9	Cluster: Stage V sporulation protein AB	A0A2K8TNX9	Bacillus cereus	138	1396
UniRef100_UPI000B43E901	Cluster: stage V sporulation protein AB	UPI000B43E901	Bacillus safensis	138	561879
UniRef100_A0A1H2UIY8	Cluster: Stage V sporulation protein AB	A0A1H2UIY8	Marininema mesophilum	141	1048340
UniRef100_A0A5K1N9L9	Cluster: Stage V sporulation protein AB	A0A5K1N9L9; A0A8H0I7X7; M5RDW9	Bacillus altitudinis; Bacillus sp. 005/A4HT-01/001; Bacillus stratosphericus LAMA 585	138	293387; 2509010; 1236481
UniRef100_A0A231I3P7	Cluster: Stage V sporulation protein AB	A0A231I3P7; A0A0F6FY49; R8LDC9	Bacillus thuringiensis; Bacillus thuringiensis subsp. kurstaki; Bacillus cereus HuB13-1	138	1428; 29339; 1053208
UniRef100_A0A0A2T9E6	Cluster: Stage V sporulation protein AB	A0A0A2T9E6; UPI0005629F34	Pontibacillus yanchengensis Y32; Pontibacillus yanchengensis	138	1385514; 462910
UniRef100_A0A2B5JCP0	Cluster: Stage V sporulation protein AB	A0A2B5JCP0	Bacillus wiedmannii	138	1890302
UniRef100_UPI0002E36878	Cluster: stage V sporulation protein SpoVAB	UPI0002E36878	Bacillus	138	1386
UniRef100_A9VFH3	Cluster: Stage V sporulation protein AB	A9VFH3; A0A1C3TD82	Bacillus mycoides (strain KBAB4) (Bacillus weihenstephanensis); Bacillus mycoides	138	315730; 1405
UniRef100_P40867	Cluster: Stage V sporulation protein AB	P40867; A0A6M4JIU4; A0A8F7XF47; A0A063X9E8; A0A6I4DN25; D4FYB7; G4EU90; A0A8D4AQX1; M4KWP9; A0A6H0H483; A0A8E0SB78	Bacillus subtilis (strain 168); Bacillus sp. LJBS17; Bacillus subtilis; Bacillus subtilis subsp. subtilis; Bacillus subtilis subsp. natto (strain BEST195); Bacillus subtilis subsp. subtilis str. SC-8; Alkalihalobacillus gibsonii; Bacillus subtilis XF-1; Bacillus subtilis subsp. subtilis str. SMY; Bacillus sp. ANT_WA51	141	224308; 2859227; 1423; 135461; 645657; 1089443; 79881; 1233100; 535024; 2597344
UniRef100_J8KA56	Cluster: Uncharacterized protein	J8KA56; A0A828XTL1; R8I457; A0A653PH21; A0A2B6AAI0; A0A150CYT0; A0A0D6SPJ6; A0A328LP22; C2X274; A0A7T3JP84; A0A854KM68; A0A2S9HXQ4; K0FRW5; A0A345XBR3	Bacillus cereus VD115; Bacillus toyonensis; Bacillus cereus VD021; Bacillus mycoides; Bacillus cereus; Bacillus sp. SRB_331; Bacillus cereus Rock4-18; Bacillus thuringiensis; Bacillus thuringiensis serovar shandongiensis; Bacillus sp. MYb56	140	1053230; 155322; 1053224; 1405; 1396; 1969379; 526988; 1428; 180886; 1827287; 1195464; 2233998
UniRef100_A0A7Z0WVR1	Cluster: Stage V sporulation protein AB (SpoVAB)	A0A7Z0WVR1	Bacillus paralicheniformis	141	1648923
UniRef100_A0A068NB23	Cluster: Stage V sporulation protein AB	A0A068NB23; A0A2A7D834; A0A4Y6F8Z8; A0A242XM96; A0A1J9TU87; A0A2A7DZB4; A0A1H6BZQ7	Bacillus cereus; Bacillus anthracis; Bacillus tropicus; Bacillus thuringiensis serovar guiyangiensis; Bacillus albus; Bacillus sp. AFS094611; Bacillus sp. ok061	138	1396; 1392; 2026188; 180871; 2026189; 2033516; 1761766
UniRef100_A0A6H2JRZ8	Cluster: Stage V sporulation protein AB	A0A6H2JRZ8	Bacillus mojavensis	141	72360
UniRef100_A0A1V2AUN4	Cluster: Stage V sporulation protein AB	A0A1V2AUN4	[Flexibacter] sp. ATCC 35208	138	1936242
UniRef100_UPI0007E513FF	Cluster: stage V sporulation protein SpoVAB	UPI0007E513FF	Bacillus subtilis	141	1423
UniRef100_UPI000824BE3A	Cluster: stage V sporulation protein AB	UPI000824BE3A	Neobacillus novalis	141	220687
UniRef100_UPI001AEEA696	Cluster: stage V sporulation protein AB	UPI001AEEA696	Bacillus sp. REN3	140	2802440
UniRef100_UPI00067F4C38	Cluster: stage V sporulation protein AB	UPI00067F4C38	Bacillus testis	140	1622072
UniRef100_UPI00063FE09B	Cluster: stage V sporulation protein SpoVAB	UPI00063FE09B	Bacillus subtilis	141	1423
UniRef100_UPI0008DBA985	Cluster: stage V sporulation protein AB	UPI0008DBA985	Bacillus xiamenensis	138	1178537
