id,name,RepID,species,len,Tax
UniRef100_UPI0006DBA318/2-137,Cluster: stage V sporulation protein SpoVAB,UPI0006DBA318,Bacillus wiedmannii,138,1890302
UniRef100_UPI0011A17ADC/1-139,Cluster: stage V sporulation protein AB,UPI0011A17ADC,Bacillus licheniformis,141,1402
UniRef100_A0A1Y3PZF2/1-139,Cluster: Stage V sporulation protein AB,A0A1Y3PZF2,Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius),142,1426
UniRef100_UPI000483DC7E/1-139,Cluster: stage V sporulation protein AB,UPI000483DC7E,Anoxybacillus tepidamans,143,265948
UniRef100_A0A8F2HTW7/2-137,Cluster: Stage V sporulation protein SpoVAB,A0A8F2HTW7,Bacillus sp. NP247,138,2846779
UniRef100_UPI001582F40F/1-139,Cluster: stage V sporulation protein AB,UPI001582F40F,Bacillus glycinifermentans,141,1664069
UniRef100_A0A1Y0YJD7/1-139,Cluster: Stage V sporulation protein AB,A0A1Y0YJD7,Bacillus licheniformis,141,1402
UniRef100_A0A7V7RP38/1-138,Cluster: Stage V sporulation protein AB,A0A7V7RP38,Bacillus mesophilum,140,1071718
UniRef100_A0A1D3NN66/2-137,Cluster: Stage V sporulation protein AB,A0A1D3NN66,Bacillus cereus,138,1396
UniRef100_A0A1L3MXD7/1-139,Cluster: Stage V sporulation protein AB,A0A1L3MXD7,Bacillus weihaiensis,140,1547283
UniRef100_W7KTH1/1-139,Cluster: Stage V sporulation protein AB,W7KTH1,Cytobacillus firmus DS1,140,1307436
UniRef100_UPI001879AB7C/2-137,Cluster: stage V sporulation protein SpoVAB,UPI001879AB7C,Bacillus cereus,138,1396
UniRef100_A0A8F1XUS1/2-137,Cluster: Stage V sporulation protein SpoVAB,A0A8F1XUS1,Bacillus cereus,138,1396
UniRef100_R6YHX2/3-136,Cluster: Uncharacterized protein,R6YHX2,Roseburia sp. CAG:309,140,1262945
UniRef100_UPI0019631FCF/1-139,Cluster: stage V sporulation protein AB,UPI0019631FCF,Bacillus pakistanensis,141,992288
UniRef100_UPI000C0BD266/1-138,Cluster: stage V sporulation protein AB,UPI000C0BD266,Fredinandcohnia onubensis,139,1571209
UniRef100_UPI001389C70D/4-138,Cluster: stage V sporulation protein AB,UPI001389C70D,Chengkuizengella sediminis,141,1885917
UniRef100_UPI0007B6C824/2-137,Cluster: stage V sporulation protein SpoVAB,UPI0007B6C824,Bacillus cereus group,138,86661
UniRef100_A0A0G8EL55/4-139,Cluster: Stage V sporulation protein AB,A0A0G8EL55,Bacillus cereus,140,1396
UniRef100_UPI000B8CA767/6-141,Cluster: stage V sporulation protein AB,UPI000B8CA767,Paenibacillus physcomitrellae,143,1619311
UniRef100_UPI000D73FA73/1-139,Cluster: stage V sporulation protein AB,UPI000D73FA73,Bacillus sp. CGMCC 1.16541,140,2185143
UniRef100_UPI000BF98FEF/2-137,Cluster: stage V sporulation protein SpoVAB,UPI000BF98FEF,Bacillus thuringiensis,138,1428
UniRef100_A0A2S1AD24/2-137,Cluster: Stage V sporulation protein AB,A0A2S1AD24,Bacillus cytotoxicus,138,580165
UniRef100_A0A8E7UK19/1-138,Cluster: Stage V sporulation protein AB,A0A8E7UK19,Cytobacillus gottheilii,140,859144
UniRef100_A0A7Y6U3X8/1-139,Cluster: Stage V sporulation protein AB,A0A7Y6U3X8,Bacillus licheniformis,141,1402
UniRef100_A0A371SH41/1-138,Cluster: Stage V sporulation protein AB,A0A371SH41,Bacillus sp. HNG,139,2293325
UniRef100_A0A0J6L517/2-137,Cluster: Stage V sporulation protein AB,A0A0J6L517,Bacillus sp. LK2,138,1628206
UniRef100_J8HPH4/4-139,Cluster: Uncharacterized protein,J8HPH4,Bacillus cereus VD154,140,1053238
UniRef100_UPI001CD5FA1F/1-138,Cluster: stage V sporulation protein AB,UPI001CD5FA1F,Rossellomorea aquimaris,140,189382
UniRef100_A0A2A5IUJ0/1-138,Cluster: Stage V sporulation protein AB,A0A2A5IUJ0,Bacillus pumilus (Bacillus mesentericus),138,1408
UniRef100_UPI000BFE2DDA/2-137,Cluster: stage V sporulation protein SpoVAB,UPI000BFE2DDA,Bacillus cereus,138,1396
UniRef100_UPI001C1FD5F1/6-137,Cluster: stage V sporulation protein AB,UPI001C1FD5F1,Paenibacillus sp. SM 69,141,2594886
UniRef100_UPI0011AB70CA/1-139,Cluster: stage V sporulation protein AB,UPI0011AB70CA,Bacillus paralicheniformis,141,1648923
UniRef100_UPI0018F37612/2-137,Cluster: stage V sporulation protein AB,UPI0018F37612,Bacillus cereus,138,1396
UniRef100_UPI00070E734E/3-139,Cluster: stage V sporulation protein AB,UPI00070E734E,Peribacillus muralis,140,264697
UniRef100_UPI0008F92DDA/1-139,Cluster: stage V sporulation protein AB,UPI0008F92DDA,Bacillus tuaregi,140,1816695
UniRef100_A0A1I0T8H6/4-140,Cluster: Stage V sporulation protein AB,A0A1I0T8H6,Parageobacillus thermantarcticus,143,186116
UniRef100_UPI00119F5799/1-139,Cluster: stage V sporulation protein AB,UPI00119F5799,Bacillus paralicheniformis,141,1648923
UniRef100_UPI00168CB666/1-138,Cluster: stage V sporulation protein AB,UPI00168CB666,Bacillus sp. 28A-2,138,2772252
UniRef100_A0A2C1ZLI8/2-137,Cluster: Stage V sporulation protein AB,A0A2C1ZLI8,Bacillus cereus,138,1396
UniRef100_A0A023CKT3/2-139,Cluster: Stage V sporulation protein AB,A0A023CKT3,Parageobacillus genomosp. 1,141,1295642
UniRef100_A0A2B0U3P9/2-137,Cluster: Stage V sporulation protein AB,A0A2B0U3P9,Bacillus cereus,138,1396
UniRef100_A0A1G4P5I1/6-137,Cluster: Stage V sporulation protein AB,A0A1G4P5I1,Paenibacillus tianmuensis,141,624147
UniRef100_UPI0005394B09/2-137,Cluster: stage V sporulation protein SpoVAB,UPI0005394B09,Bacillus cereus group,138,86661
UniRef100_UPI001BE951B6/3-139,Cluster: stage V sporulation protein AB,UPI001BE951B6,Bacillus sp. ISL-53,140,2819133
UniRef100_A0A0U1KL69/2-138,Cluster: Uncharacterized protein,A0A0U1KL69,Paraliobacillus sp. PM-2,139,1462524
UniRef100_J8E3C4/5-139,Cluster: Uncharacterized protein,J8E3C4,Bacillus cereus HuA4-10,140,1053206
UniRef100_UPI00048A46A7/2-137,Cluster: stage V sporulation protein AB,UPI00048A46A7,Ectobacillus panaciterrae,138,363872
UniRef100_A0A4S3PZK4/1-138,Cluster: Stage V sporulation protein AB,A0A4S3PZK4,Bacillus timonensis,139,1033734
UniRef100_A0A1I1JC71/4-139,Cluster: Stage V sporulation protein AB,A0A1I1JC71,Bacillus sp. OV322,140,1882764
UniRef100_UPI001914AF41/3-139,Cluster: stage V sporulation protein AB,UPI001914AF41,unclassified Peribacillus,140,2675266
UniRef100_UPI001656AC2D/2-137,Cluster: stage V sporulation protein AB,UPI001656AC2D,Ectobacillus antri,138,2486280
UniRef100_A0A0P6WGN7/1-138,Cluster: Stage V sporulation protein AB,A0A0P6WGN7,Rossellomorea vietnamensis,140,218284
UniRef100_A0A2B6RW27/5-137,Cluster: Stage V sporulation protein AB,A0A2B6RW27,Bacillus wiedmannii,138,1890302
UniRef100_A0A4Q9YEV5/2-137,Cluster: Stage V sporulation protein SpoVAB,A0A4Q9YEV5,Bacillus mycoides,138,1405
UniRef100_UPI001CBDE6DE/1-139,Cluster: stage V sporulation protein AB,UPI001CBDE6DE,Bacillus sp. DG-18,140,2875501
UniRef100_UPI0010BD5639/2-137,Cluster: stage V sporulation protein SpoVAB,UPI0010BD5639,Bacillus cereus,138,1396
UniRef100_A0A1A9PY83/2-137,Cluster: Stage V sporulation protein AB,A0A1A9PY83,Bacillus wiedmannii,138,1890302
UniRef100_UPI00166BD57E/2-136,Cluster: stage V sporulation protein AB,UPI00166BD57E,Pontibacillus salipaludis,137,1697394
UniRef100_UPI000EF44083/1-139,Cluster: stage V sporulation protein AB,UPI000EF44083,Mesobacillus foraminis,139,279826
UniRef100_A0A4R2B9J4/1-139,Cluster: Stage V sporulation protein AB,A0A4R2B9J4,Mesobacillus foraminis,139,279826
UniRef100_UPI001CDCD4D6/1-140,Cluster: stage V sporulation protein AB,UPI001CDCD4D6,Bacillus sp. FSQ1,141,2834415
UniRef100_A0A0J6EZL1/1-139,Cluster: Stage V sporulation protein AB,A0A0J6EZL1,Bacillus glycinifermentans,141,1664069
UniRef100_UPI00166D9A52/3-139,Cluster: stage V sporulation protein AB,UPI00166D9A52,Caldalkalibacillus thermarum,142,296745
UniRef100_A0A1H9A0S6/1-138,Cluster: Stage V sporulation protein AB,A0A1H9A0S6,Piscibacillus halophilus,139,571933
UniRef100_UPI0019587DF3/1-139,Cluster: stage V sporulation protein AB,UPI0019587DF3,Bacillus tianshenii,140,1463404
UniRef100_A0A081LDB3/1-138,Cluster: Stage V sporulation protein AB,A0A081LDB3,Bacillus zhangzhouensis,138,1178540
UniRef100_UPI00193F1B70/1-139,Cluster: stage V sporulation protein AB,UPI00193F1B70,Bacillus sp. B15-48,140,1548601
UniRef100_A0A855RI15/1-138,Cluster: Stage V sporulation protein AB,A0A855RI15,Bacillus pumilus (Bacillus mesentericus),138,1408
UniRef100_UPI001C21A59F/1-139,Cluster: stage V sporulation protein AB,UPI001C21A59F,Bacillus sp. FJAT-29790,140,1895002
UniRef100_UPI00124F6C05/2-137,Cluster: stage V sporulation protein SpoVAB,UPI00124F6C05,Bacillus cereus,138,1396
UniRef100_A0A2B1DRD3/2-137,Cluster: Stage V sporulation protein AB,A0A2B1DRD3,Bacillus cereus,138,1396
UniRef100_UPI001BC9683E/1-138,Cluster: stage V sporulation protein AB,UPI001BC9683E,Lederbergia citrisecundus,141,2833583
UniRef100_UPI000BFC3815/2-137,Cluster: stage V sporulation protein SpoVAB,UPI000BFC3815,Bacillus cereus,138,1396
UniRef100_UPI0002DF7095/2-137,Cluster: stage V sporulation protein SpoVAB,UPI0002DF7095,Bacillus cereus group,138,86661
UniRef100_A0A7X2ARW2/2-137,Cluster: Stage V sporulation protein SpoVAB,A0A7X2ARW2,Bacillus thuringiensis,138,1428
UniRef100_A0A2N5G6J2/1-139,Cluster: Stage V sporulation protein AB,A0A2N5G6J2,Bacillus sp. V3-13,140,2053728
UniRef100_A0A2C3NTE1/2-137,Cluster: Stage V sporulation protein AB,A0A2C3NTE1,Bacillus wiedmannii,138,1890302
UniRef100_E0U214/1-140,Cluster: Stage V sporulation protein AB,E0U214,Bacillus spizizenii (strain ATCC 23059 / NRRL B-14472 / W23) (Bacillus subtilis subsp. spizizenii),141,655816
UniRef100_UPI000C239B39/1-139,Cluster: stage V sporulation protein AB,UPI000C239B39,Bacillus sp. FJAT-44742,140,2014005
UniRef100_A0A372LLK9/1-139,Cluster: Stage V sporulation protein AB,A0A372LLK9,Peribacillus saganii,140,2303992
UniRef100_A0A1S2R5S2/4-139,Cluster: Stage V sporulation protein AB,A0A1S2R5S2,Bacillus sp. MUM 13,140,1678001
UniRef100_UPI001CBC2B5B/1-139,Cluster: stage V sporulation protein AB,UPI001CBC2B5B,Neobacillus bataviensis,141,220685
UniRef100_UPI0002892B16/1-139,Cluster: stage V sporulation protein SpoVAB,UPI0002892B16,Bacillus mojavensis,141,72360
UniRef100_UPI0002EB9D68/1-140,Cluster: stage V sporulation protein SpoVAB,UPI0002EB9D68,Bacillus spizizenii (Bacillus subtilis subsp. spizizenii),141,96241
UniRef100_F5L883/3-139,Cluster: Uncharacterized protein,F5L883,Caldalkalibacillus thermarum (strain TA2.A1),142,986075
UniRef100_A0A2T0CEQ6/1-138,Cluster: Uncharacterized protein,A0A2T0CEQ6,Bacillus pumilus (Bacillus mesentericus),138,1408
UniRef100_UPI0008734D00/2-137,Cluster: stage V sporulation protein SpoVAB,UPI0008734D00,Bacillus mycoides,138,1405
UniRef100_UPI001CF9FDEA/3-137,Cluster: stage V sporulation protein AB,UPI001CF9FDEA,Bacillus shivajii,138,1983719
UniRef100_UPI001BEAAE4C/1-139,Cluster: stage V sporulation protein AB,UPI001BEAAE4C,Mesobacillus foraminis,139,279826
UniRef100_A0A1R1QG72/1-139,Cluster: Stage V sporulation protein AB,A0A1R1QG72,Bacillus swezeyi,141,1925020
UniRef100_UPI0008158CD6/2-137,Cluster: stage V sporulation protein SpoVAB,UPI0008158CD6,Bacillus wiedmannii,138,1890302
UniRef100_UPI0009957E51/2-137,Cluster: stage V sporulation protein SpoVAB,UPI0009957E51,Bacillus cereus group,138,86661
UniRef100_A0A2A7ING9/2-137,Cluster: Stage V sporulation protein AB,A0A2A7ING9,Bacillus cereus,138,1396
UniRef100_UPI0005D2FA88/1-138,Cluster: stage V sporulation protein AB,UPI0005D2FA88,Bacillus altitudinis,138,293387
UniRef100_A0A1E8B3S1/5-139,Cluster: Stage V sporulation protein AB,A0A1E8B3S1,Bacillus mycoides,140,1405
UniRef100_A0A1I6TSF2/4-138,Cluster: Stage V sporulation protein AB,A0A1I6TSF2,Marininema halotolerans,141,1155944
UniRef100_UPI0002F7D0E8/1-138,Cluster: stage V sporulation protein AB,UPI0002F7D0E8,Robertmurraya massiliosenegalensis,140,1287657
UniRef100_UPI000403552A/1-140,Cluster: stage V sporulation protein SpoVAB,UPI000403552A,Bacillus subtilis,141,1423
UniRef100_A0A0A2V300/2-137,Cluster: Stage V sporulation protein AB,A0A0A2V300,Pontibacillus chungwhensis BH030062,138,1385513
UniRef100_A0A5D4QU23/1-138,Cluster: Stage V sporulation protein AB,A0A5D4QU23,Bacillus pumilus (Bacillus mesentericus),138,1408
UniRef100_A0A1B7KXE5/4-140,Cluster: Stage V sporulation protein AB,A0A1B7KXE5,Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius),143,1426
UniRef100_UPI000A06567E/1-131,Cluster: stage V sporulation protein AB,UPI000A06567E,Cytobacillus eiseniae,132,762947
UniRef100_A0A3T0MFP4/3-139,Cluster: Stage V sporulation protein AB,A0A3T0MFP4,[Brevibacterium] frigoritolerans,140,450367
UniRef100_UPI001CD781E2/1-138,Cluster: stage V sporulation protein AB,UPI001CD781E2,Rossellomorea aquimaris,140,189382
UniRef100_UPI001748C99E/1-139,Cluster: stage V sporulation protein AB,UPI001748C99E,Bacillus sp. LOB377,140,2759023
UniRef100_A0A1Q9FYM8/1-140,Cluster: Stage V sporulation protein AB,A0A1Q9FYM8,Bacillus licheniformis,141,1402
UniRef100_UPI0002FC652C/3-137,Cluster: stage V sporulation protein SpoVAB,UPI0002FC652C,Bacillus cereus group,138,86661
UniRef100_UPI00042A1BB1/1-138,Cluster: stage V sporulation protein AB,UPI00042A1BB1,Bacillus,138,1386
UniRef100_A0A2B4FW84/2-137,Cluster: Stage V sporulation protein AB,A0A2B4FW84,Bacillus sp. AFS059628,138,2033508
UniRef100_A0A0M0EXD2/3-139,Cluster: Stage V sporulation protein AB,A0A0M0EXD2,Peribacillus butanolivorans,140,421767
UniRef100_A0A8I1W9L2/1-140,Cluster: Stage V sporulation protein SpoVAB,A0A8I1W9L2,Bacillus subtilis,141,1423
UniRef100_A0A2K8TNX9/2-137,Cluster: Stage V sporulation protein AB,A0A2K8TNX9,Bacillus cereus,138,1396
UniRef100_UPI000B43E901/1-138,Cluster: stage V sporulation protein AB,UPI000B43E901,Bacillus safensis,138,561879
UniRef100_A0A1H2UIY8/4-138,Cluster: Stage V sporulation protein AB,A0A1H2UIY8,Marininema mesophilum,141,1048340
UniRef100_A0A5K1N9L9/1-138,Cluster: Stage V sporulation protein AB,A0A5K1N9L9,Bacillus altitudinis,138,293387
UniRef100_A0A231I3P7/2-137,Cluster: Stage V sporulation protein AB,A0A231I3P7,Bacillus thuringiensis,138,1428
UniRef100_A0A0A2T9E6/3-137,Cluster: Stage V sporulation protein AB,A0A0A2T9E6,Pontibacillus yanchengensis Y32,138,1385514
UniRef100_A0A2B5JCP0/2-137,Cluster: Stage V sporulation protein AB,A0A2B5JCP0,Bacillus wiedmannii,138,1890302
UniRef100_UPI0002E36878/2-137,Cluster: stage V sporulation protein SpoVAB,UPI0002E36878,Bacillus,138,1386
UniRef100_A9VFH3/2-137,Cluster: Stage V sporulation protein AB,A9VFH3,Bacillus mycoides (strain KBAB4) (Bacillus weihenstephanensis),138,315730
UniRef100_P40867/1-140,Cluster: Stage V sporulation protein AB,P40867,Bacillus subtilis (strain 168),141,224308
UniRef100_J8KA56/5-139,Cluster: Uncharacterized protein,J8KA56,Bacillus cereus VD115,140,1053230
UniRef100_A0A7Z0WVR1/1-139,Cluster: Stage V sporulation protein AB (SpoVAB),A0A7Z0WVR1,Bacillus paralicheniformis,141,1648923
UniRef100_A0A068NB23/2-137,Cluster: Stage V sporulation protein AB,A0A068NB23,Bacillus cereus,138,1396
UniRef100_A0A6H2JRZ8/1-139,Cluster: Stage V sporulation protein AB,A0A6H2JRZ8,Bacillus mojavensis,141,72360
UniRef100_A0A1V2AUN4/2-137,Cluster: Stage V sporulation protein AB,A0A1V2AUN4,[Flexibacter] sp. ATCC 35208,138,1936242
UniRef100_UPI0007E513FF/1-140,Cluster: stage V sporulation protein SpoVAB,UPI0007E513FF,Bacillus subtilis,141,1423
UniRef100_UPI000824BE3A/4-140,Cluster: stage V sporulation protein AB,UPI000824BE3A,Neobacillus novalis,141,220687
UniRef100_UPI001AEEA696/1-138,Cluster: stage V sporulation protein AB,UPI001AEEA696,Bacillus sp. REN3,140,2802440
UniRef100_UPI00067F4C38/1-139,Cluster: stage V sporulation protein AB,UPI00067F4C38,Bacillus testis,140,1622072
UniRef100_UPI00063FE09B/1-140,Cluster: stage V sporulation protein SpoVAB,UPI00063FE09B,Bacillus subtilis,141,1423
UniRef100_UPI0008DBA985/2-138,Cluster: stage V sporulation protein AB,UPI0008DBA985,Bacillus xiamenensis,138,1178537
UniRef100_UPI001CC4C336/3-140,Cluster: stage V sporulation protein AB,UPI001CC4C336,Metabacillus sp. DBTR6,141,2875709
UniRef100_UPI0013D7093F/1-138,Cluster: stage V sporulation protein AB,UPI0013D7093F,Bacillus safensis,138,561879
UniRef100_A0A1I6BI94/1-139,Cluster: Stage V sporulation protein AB,A0A1I6BI94,Bacillus sp. cl95,140,1761761
UniRef100_UPI0005C299B0/2-137,Cluster: stage V sporulation protein SpoVAB,UPI0005C299B0,Bacillus cereus,138,1396
UniRef100_UPI0011630F1B/1-140,Cluster: stage V sporulation protein SpoVAB,UPI0011630F1B,Bacillus halotolerans,141,260554
UniRef100_UPI0017800801/4-139,Cluster: stage V sporulation protein AB,UPI0017800801,Cytobacillus sp. Sa5YUA1,140,2762240
UniRef100_A0A163LDP6/5-140,Cluster: Stage V sporulation protein AB,A0A163LDP6,Paenibacillus glucanolyticus,142,59843
UniRef100_UPI001C8E313A/1-139,Cluster: stage V sporulation protein AB,UPI001C8E313A,Cytobacillus firmus (Bacillus firmus),140,1399
UniRef100_K2P137/2-138,Cluster: Stage V sporulation protein AB,K2P137,Bacillus xiamenensis,138,1178537
UniRef100_UPI000BF8A47B/2-137,Cluster: stage V sporulation protein SpoVAB,UPI000BF8A47B,Bacillus cereus,138,1396
UniRef100_A0A127DA08/3-137,Cluster: Stage V sporulation protein AB,A0A127DA08,Peribacillus simplex,140,1478
UniRef100_A0A380Y2Z9/2-140,Cluster: Stage V sporulation protein AB,A0A380Y2Z9,Cytobacillus firmus (Bacillus firmus),141,1399
UniRef100_A0A2M9WUV6/2-137,Cluster: Stage V sporulation protein AB,A0A2M9WUV6,Bacillus cereus,138,1396
UniRef100_UPI000BFB3404/2-137,Cluster: stage V sporulation protein SpoVAB,UPI000BFB3404,Bacillus cereus,138,1396
UniRef100_UPI0008FDF31B/3-137,Cluster: stage V sporulation protein SpoVAB,UPI0008FDF31B,Bacillus luti,138,2026191
UniRef100_UPI00131BAF96/1-139,Cluster: stage V sporulation protein AB,UPI00131BAF96,Alteribacillus sp. YIM 98480,140,2606599
UniRef100_UPI001BE66739/6-140,Cluster: stage V sporulation protein AB,UPI001BE66739,Paenibacillus sp. ISL-20,142,2819163
UniRef100_UPI000995DA1D/1-139,Cluster: stage V sporulation protein AB,UPI000995DA1D,Sutcliffiella halmapala,140,79882
UniRef100_A0A2B4LDU3/2-137,Cluster: Stage V sporulation protein AB,A0A2B4LDU3,Bacillus cereus,138,1396
UniRef100_A0A1B9B9C8/4-139,Cluster: Stage V sporulation protein AB,A0A1B9B9C8,Bacillus wudalianchiensis,144,1743143
UniRef100_UPI000BF55CAA/2-137,Cluster: stage V sporulation protein SpoVAB,UPI000BF55CAA,Bacillus thuringiensis,138,1428
UniRef100_A0A4Y9K1K4/1-138,Cluster: Stage V sporulation protein AB,A0A4Y9K1K4,Bacillus stratosphericus,138,293386
UniRef100_A0A8G0S898/1-140,Cluster: Stage V sporulation protein SpoVAB,A0A8G0S898,Bacillus inaquosorum,141,483913
UniRef100_UPI00141A56E5/2-137,Cluster: stage V sporulation protein SpoVAB,UPI00141A56E5,Bacillus albus,138,2026189
UniRef100_J8HZV3/5-139,Cluster: Uncharacterized protein,J8HZV3,Bacillus cereus VD048,140,1053226
UniRef100_UPI000D030B7C/1-140,Cluster: stage V sporulation protein SpoVAB,UPI000D030B7C,Bacillus halotolerans,141,260554
UniRef100_A0A7Z8S5B1/2-137,Cluster: Stage V sporulation protein AB,A0A7Z8S5B1,Bacillus sp. BF9-10,138,2217822
UniRef100_A0A160MHF4/1-139,Cluster: Stage V sporulation protein AB,A0A160MHF4,Cytobacillus oceanisediminis 2691,140,1196031
UniRef100_A0A0K9H732/4-139,Cluster: Stage V sporulation protein AB,A0A0K9H732,Bacillus sp. FJAT-27231,144,1679168
UniRef100_UPI000943DE40/2-137,Cluster: stage V sporulation protein SpoVAB,UPI000943DE40,Bacillus cereus,138,1396
UniRef100_UPI000B3EC101/1-140,Cluster: stage V sporulation protein SpoVAB,UPI000B3EC101,Bacillus subtilis,141,1423
UniRef100_A0A1N6N976/1-139,Cluster: Stage V sporulation protein AB,A0A1N6N976,Priestia flexa,140,86664
UniRef100_UPI000B42EAA2/1-138,Cluster: stage V sporulation protein AB,UPI000B42EAA2,Bacillus pumilus (Bacillus mesentericus),138,1408
UniRef100_A0A7G7UI67/1-140,Cluster: Stage V sporulation protein SpoVAB,A0A7G7UI67,Bacillus sp. PAMC26543,141,2762329
UniRef100_UPI001CFE60EE/1-138,Cluster: stage V sporulation protein AB,UPI001CFE60EE,Rossellomorea aquimaris,140,189382
UniRef100_UPI00048DF822/6-140,Cluster: stage V sporulation protein AB,UPI00048DF822,Paenibacillus,142,44249
UniRef100_UPI0006A90B23/1-140,Cluster: stage V sporulation protein SpoVAB,UPI0006A90B23,Bacillus subtilis,141,1423
UniRef100_UPI001492628E/2-138,Cluster: stage V sporulation protein AB,UPI001492628E,Anoxybacillus sp. CHMUD,139,2508870
UniRef100_A0A239FE02/4-138,Cluster: Stage V sporulation protein AB,A0A239FE02,Bacillus sp. OK838,141,1882762
UniRef100_UPI000C0BD764/1-138,Cluster: stage V sporulation protein AB,UPI000C0BD764,Fredinandcohnia onubensis,139,1571209
UniRef100_UPI000BF88270/3-137,Cluster: stage V sporulation protein SpoVAB,UPI000BF88270,Bacillus toyonensis,138,155322
UniRef100_UPI001C59C7AA/1-138,Cluster: stage V sporulation protein AB,UPI001C59C7AA,Bacillus sp. MCCB 382,140,2860197
UniRef100_UPI000BFD2142/2-137,Cluster: stage V sporulation protein SpoVAB,UPI000BFD2142,Bacillus thuringiensis,138,1428
UniRef100_A0A2A7FSL0/2-137,Cluster: Stage V sporulation protein AB,A0A2A7FSL0,Bacillus cereus,138,1396
UniRef100_A0A4R6HY42/1-140,Cluster: Stage V sporulation protein AB,A0A4R6HY42,Bacillus subtilis,141,1423
UniRef100_A0A6I0BYX6/2-137,Cluster: Stage V sporulation protein SpoVAB,A0A6I0BYX6,Bacillus sp. CH126_4D,138,1436363
UniRef100_UPI000BF78411/3-137,Cluster: stage V sporulation protein SpoVAB,UPI000BF78411,Bacillus toyonensis,138,155322
