Cluster ID	Cluster name	Cluster members	Organisms	Length	Organism IDs
UniRef100_UPI001966CC27	Cluster: stage V sporulation protein AA	UPI001966CC27	Bacillus pakistanensis	209	992288
UniRef100_A0A897H667	Cluster: Stage V sporulation protein AA	A0A897H667; A0A806TLU3; A0A2C5GYU4	Priestia megaterium (Bacillus megaterium); Priestia megaterium Q3; Priestia aryabhattai	206	1404; 1452722; 412384
UniRef100_A0A1S2RCS4	Cluster: Stage V sporulation protein AA	A0A1S2RCS4	Bacillus sp. MUM 116	206	1678002
UniRef100_UPI001552169E	Cluster: stage V sporulation protein AA	UPI001552169E	Bacillus sp. WMMC1349	206	2736254
UniRef100_UPI000A874057	Cluster: stage V sporulation protein AA	UPI000A874057	Bacillus sp. FJAT-27225	212	1743144
UniRef100_A0A1E7ZKU0	Cluster: Stage V sporulation protein AA	A0A1E7ZKU0; A0A2B9D5S7; A0A0F6FYX7; R8LEE1; A0A023PBT3; A0A5C1FI48; A0A2N3P049; A0A679H1N2; A0A193CX65; C2P366	Bacillus thuringiensis; Bacillus cereus; Bacillus thuringiensis subsp. kurstaki; Bacillus cereus HuB13-1; Bacillus bombysepticus str. Wang; Bacillus sp. JAS24-2; Bacillus sp. BI3; Bacillus wiedmannii; Bacillus thuringiensis serovar coreanensis; Bacillus cereus 172560W	206	1428; 1396; 29339; 1053208; 1330043; 2217832; 2060113; 1890302; 180843; 526967
UniRef100_UPI000BF45901	Cluster: stage V sporulation protein AA	UPI000BF45901	Bacillus cereus	206	1396
UniRef100_UPI001BC956C1	Cluster: stage V sporulation protein AA	UPI001BC956C1	Bacillus sp. FJAT-49825	206	2833579
UniRef100_UPI000BF6FCF8	Cluster: stage V sporulation protein AA	UPI000BF6FCF8	Bacillus cereus group	206	86661
UniRef100_A0A160ME05	Cluster: Stage V sporulation protein AA	A0A160ME05; E5WI76; A0A1S1YKP6	Cytobacillus oceanisediminis 2691; Bacillus sp. 2_A_57_CT2; Cytobacillus oceanisediminis	206	1196031; 665959; 665099
UniRef100_M8D926	Cluster: Stage V sporulation protein AA	M8D926	Anoxybacillus flavithermus AK1	206	1297581
UniRef100_UPI001CFD960A	Cluster: stage V sporulation protein AA	UPI001CFD960A	Alkalihalobacillus hwajinpoensis	205	208199
UniRef100_A0A1I1UMH7	Cluster: Stage V sporulation protein AA	A0A1I1UMH7	Bacillus sp. OV194	207	1881065
UniRef100_UPI001CFCCB04	Cluster: stage V sporulation protein AA	UPI001CFCCB04	Rossellomorea aquimaris	206	189382
UniRef100_A0A7X2DZA0	Cluster: Stage V sporulation protein AA	A0A7X2DZA0	Bacillus thuringiensis	206	1428
UniRef100_UPI001C63DBC3	Cluster: stage V sporulation protein AA	UPI001C63DBC3	Anoxybacillus sp. ST4	206	2864181
UniRef100_A0A150CIF2	Cluster: Stage V sporulation protein AA	A0A150CIF2; A0A2T7YWG9; UPI001E605695	Bacillus cereus; Bacillus thuringiensis; Bacillus cereus group	206	1396; 1428; 86661
UniRef100_UPI00191906AF	Cluster: stage V sporulation protein AA	UPI00191906AF	Rossellomorea arthrocnemi	206	2769542
UniRef100_UPI001BE859B0	Cluster: stage V sporulation protein AA	UPI001BE859B0	unclassified Bacillus (in: Bacteria)	206	185979
UniRef100_J8B6M7	Cluster: SporV_AA domain-containing protein	J8B6M7; A0A1E8BH35; UPI001E5429C4	Bacillus cereus BAG5X1-1; Bacillus mycoides; Bacillus cereus group	206	1053189; 1405; 86661
UniRef100_UPI0007B6E856	Cluster: stage V sporulation protein AA	UPI0007B6E856; UPI001E526159	Bacillus thuringiensis; Bacillus cereus	206	1428; 1396
UniRef100_UPI00082E4EDE	Cluster: stage V sporulation protein AA	UPI00082E4EDE	Neobacillus mesonae	206	1193713
UniRef100_UPI001C241D53	Cluster: stage V sporulation protein AA	UPI001C241D53	Bacillus sp. FJAT-29790	206	1895002
UniRef100_UPI000F592E20	Cluster: stage V sporulation protein AA	UPI000F592E20	Ectobacillus antri	206	2486280
UniRef100_UPI000A371980	Cluster: stage V sporulation protein AA	UPI000A371980	Bacillus thuringiensis	206	1428
UniRef100_A0A2B3QFC7	Cluster: Stage V sporulation protein AA	A0A2B3QFC7; A0A1Q9I8C1; A0A243F351; A0A242ZX11; A0A1C9BY80; UPI001E41F5E4	Bacillus thuringiensis; Bacillus cereus; Bacillus thuringiensis subsp. kyushuensis; Bacillus thuringiensis serovar kim; Bacillus thuringiensis Bt18247; Bacillus	206	1428; 1396; 44161; 180847; 1423143; 1386
UniRef100_A0A4R5VR32	Cluster: Stage V sporulation protein AA	A0A4R5VR32	Bacillus salipaludis	206	2547811
UniRef100_A0A800NG18	Cluster: Stage V sporulation protein AA	A0A800NG18	Cytobacillus firmus (Bacillus firmus)	212	1399
UniRef100_A0A2C1BAD8	Cluster: Stage V sporulation protein AA	A0A2C1BAD8; A0A243J6Q1; UPI001E52E986	Bacillus cereus; Bacillus thuringiensis serovar pirenaica; Bacillus	206	1396; 180863; 1386
UniRef100_A0A150F975	Cluster: Stage V sporulation protein AA	A0A150F975	Bacillus nakamurai	206	1793963
UniRef100_UPI001BA6ADA8	Cluster: stage V sporulation protein AA	UPI001BA6ADA8	Bacillus cereus	206	1396
UniRef100_D5DL78	Cluster: Stage V sporulation protein AA	D5DL78	Priestia megaterium (strain DSM 319 / IMG 1521) (Bacillus megaterium)	206	592022
UniRef100_UPI001B8B67B0	Cluster: stage V sporulation protein AA	UPI001B8B67B0; UPI001F0D6C39	Bacillus cereus	206	1396
UniRef100_A0A136BGI2	Cluster: Stage V sporulation protein AA	A0A136BGI2; Q731M7	Bacillus cereus; Bacillus cereus (strain ATCC 10987 / NRS 248)	206	1396; 222523
UniRef100_UPI0008263692	Cluster: stage V sporulation protein AA	UPI0008263692	Neobacillus novalis	207	220687
UniRef100_A0A7V7VCC8	Cluster: Stage V sporulation protein AA	A0A7V7VCC8	Bacillus cereus	206	1396
UniRef100_A0A7Z2QCB5	Cluster: Stage V sporulation protein AA	A0A7Z2QCB5	Bacillus sp. N1-1	205	2682541
UniRef100_A0A2B4BH36	Cluster: Stage V sporulation protein AA	A0A2B4BH36; A0A150DIN5; A0A1H6BZR6	Bacillus thuringiensis; Bacillus cereus; Bacillus sp. ok061	206	1428; 1396; 1761766
UniRef100_A6CMX4	Cluster: SpoVAA	A6CMX4	Bacillus sp. SG-1	206	161544
UniRef100_UPI000DF01E53	Cluster: stage V sporulation protein AA	UPI000DF01E53	Bacillus cereus	206	1396
UniRef100_UPI000BFA23EA	Cluster: stage V sporulation protein AA	UPI000BFA23EA	Priestia aryabhattai	206	412384
UniRef100_A0A1T2P6X9	Cluster: Stage V sporulation protein AA	A0A1T2P6X9; A0A1J9YIJ7; A0A5C5ASL7; J8GY48; A0A6L5LDQ0; A0A3P1C5E8; C2MQ57	Bacillus cereus; Bacillus paranthracis; Bacillus sp. CD3-5; Bacillus cereus MSX-D12; Bacillus thuringiensis; Bacillus pacificus; Bacillus cereus m1293	206	1396; 2026186; 2587157; 1053222; 1428; 2026187; 526973
UniRef100_UPI001602F110	Cluster: stage V sporulation protein AA	UPI001602F110	Bacillus sp. ME78	206	2744261
UniRef100_A0A431W4Q7	Cluster: Stage V sporulation protein AA	A0A431W4Q7	Bacillus yapensis	206	2492960
UniRef100_A0A2A8S6F9	Cluster: Stage V sporulation protein AA	A0A2A8S6F9	Bacillus sp. AFS018417	206	2033491
UniRef100_UPI001A8EDE0E	Cluster: stage V sporulation protein AA	UPI001A8EDE0E	Bacillus sp. NTK074B	206	2802174
UniRef100_UPI0019D3A9AE	Cluster: stage V sporulation protein AA	UPI0019D3A9AE	Bacillus velezensis	206	492670
UniRef100_A0A2N5H613	Cluster: Stage V sporulation protein AA	A0A2N5H613	Bacillus sp. T33-2	206	2054168
UniRef100_A0A4S3PZD9	Cluster: Stage V sporulation protein AA	A0A4S3PZD9	Bacillus timonensis	206	1033734
UniRef100_A0A0K0QHK3	Cluster: Stage V sporulation protein AA	A0A0K0QHK3; A0A2A7ZV03; A0A243L0U5; A0A0D0R6X7; A0A221C1L6	Bacillus thuringiensis; Bacillus cereus; Bacillus thuringiensis subsp. higo; Bacillus sp. L_1B0_5	206	1428; 1396; 132266; 1586646
UniRef100_UPI000BF25778	Cluster: stage V sporulation protein AA	UPI000BF25778	Bacillus cereus	206	1396
UniRef100_UPI000374DAE3	Cluster: stage V sporulation protein AA	UPI000374DAE3	Priestia filamentosa	206	1402861
UniRef100_UPI0008726A31	Cluster: stage V sporulation protein AA	UPI0008726A31	Bacillus marinisedimentorum	207	1821260
UniRef100_UPI001CD3D4FE	Cluster: stage V sporulation protein AA	UPI001CD3D4FE	Alkalihalobacillus hwajinpoensis	205	208199
UniRef100_UPI0008A8231B	Cluster: stage V sporulation protein SpoVAA	UPI0008A8231B	Bacillus sp. ABP14	206	1892404
UniRef100_UPI000F8EFB4D	Cluster: stage V sporulation protein AA	UPI000F8EFB4D	Bacillus velezensis	206	492670
UniRef100_UPI000CCC342B	Cluster: stage V sporulation protein SpoVAA	UPI000CCC342B	Bacillus cereus	206	1396
UniRef100_UPI000BF2625D	Cluster: stage V sporulation protein AA	UPI000BF2625D	Bacillus thuringiensis	206	1428
UniRef100_UPI001CD40F26	Cluster: stage V sporulation protein AA	UPI001CD40F26	Alkalihalobacillus sp. YIM B00296	207	2865834
UniRef100_A0A1J9VVK7	Cluster: Stage V sporulation protein AA	A0A1J9VVK7	Bacillus paramycoides	206	2026194
UniRef100_J8B0L4	Cluster: SporV_AA domain-containing protein	J8B0L4; UPI001E4B9E21	Bacillus cereus BAG6X1-2; Bacillus cereus	206	1053195; 1396
UniRef100_UPI0009950949	Cluster: stage V sporulation protein AA	UPI0009950949	Metabacillus halosaccharovorans	208	930124
UniRef100_A0A1C4FSW7	Cluster: Stage V sporulation protein AA	A0A1C4FSW7; A0A246PXB4; A0A7V7LFB7; A0A2B6E0D7; UPI001F4FA248	Bacillus thuringiensis; Bacillus sp. K2I17; Bacillus sp. AR2-1; Bacillus wiedmannii; Bacillus	206	1428; 2014743; 2217816; 1890302; 1386
UniRef100_A0A0F5RTM9	Cluster: Stage V sporulation protein AA	A0A0F5RTM9; UPI001E34DA18	Bacillus sp. UMTAT18	206	1565146
UniRef100_UPI000994FD08	Cluster: stage V sporulation protein AA	UPI000994FD08	Bacillus cereus	206	1396
UniRef100_A0A1B7KXA2	Cluster: Stage V sporulation protein AA	A0A1B7KXA2	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	207	1426
UniRef100_UPI00157FCD8C	Cluster: stage V sporulation protein AA	UPI00157FCD8C	Mesobacillus harenae	206	2213203
UniRef100_UPI000EF5A9D7	Cluster: stage V sporulation protein AA	UPI000EF5A9D7	Metabacillus litoralis	208	152268
UniRef100_UPI0009BC03B9	Cluster: stage V sporulation protein AA	UPI0009BC03B9	Anoxybacillus	207	150247
UniRef100_UPI0015656678	Cluster: stage V sporulation protein AA	UPI0015656678	Neobacillus endophyticus	212	2738405
UniRef100_A0A2B6WDH7	Cluster: Stage V sporulation protein AA	A0A2B6WDH7; UPI001F0B2EC8	Bacillus wiedmannii	206	1890302
UniRef100_A0A2A8IGL4	Cluster: Stage V sporulation protein AA	A0A2A8IGL4	Bacillus sp. AFS006103	206	2033483
UniRef100_M5QQG9	Cluster: Stage V sporulation protein AA	M5QQG9; A0A0D0H2M8; A0A4S3L645	Anoxybacillus gonensis; Anoxybacillus ayderensis; Anoxybacillus kamchatkensis	206	198467; 265546; 196180
UniRef100_A0A1I6BIA7	Cluster: Stage V sporulation protein AA	A0A1I6BIA7	Bacillus sp. cl95	225	1761761
UniRef100_UPI00124D0201	Cluster: stage V sporulation protein AA	UPI00124D0201	Bacillus cereus	206	1396
UniRef100_A0A1D9PKX9	Cluster: Stage V sporulation protein AA	A0A1D9PKX9; A0A8F1S6U0; Q50J80; A0A8A8B872; S6FYC3; A7Z690; A0A807MCS8	Bacillus velezensis; Bacillus sp. JNUCC-22; Bacillus amyloliquefaciens (Bacillus velezensis); Bacillus sp. LJBV19; Bacillus velezensis UCMB5033; Bacillus velezensis (strain DSM 23117 / BGSC 10A6 / LMG 26770 / FZB42) (Bacillus amyloliquefaciens subsp. plantarum); Bacillus sp. 275	206	492670; 2842457; 1390; 2821409; 1338518; 326423; 1941347
UniRef100_A0A6H3BHG5	Cluster: Stage V sporulation protein AA	A0A6H3BHG5	Bacillus velezensis	206	492670
UniRef100_UPI000BF6E4A9	Cluster: stage V sporulation protein AA	UPI000BF6E4A9	Bacillus thuringiensis	206	1428
UniRef100_A0A2A2P3U6	Cluster: Stage V sporulation protein AA	A0A2A2P3U6	Bacillus toyonensis	206	155322
UniRef100_UPI00082526DB	Cluster: stage V sporulation protein AA	UPI00082526DB	Neobacillus drentensis	206	220684
UniRef100_A0A7W8MUS1	Cluster: Stage V sporulation protein AA	A0A7W8MUS1	Anoxybacillus tepidamans	207	265948
UniRef100_R8E896	Cluster: Stage V sporulation protein AA	R8E896; A0A1W2GGJ3; UPI001162BD8A	Bacillus cereus VD133; Bacillus sp. JKS001846; Bacillus	206	1053233; 1938743; 1386
UniRef100_A0A160F8K9	Cluster: Stage V sporulation AA family protein	A0A160F8K9; UPI0005CCC2E3	Anoxybacillus sp. B7M1; Anoxybacillus	210	1490057; 150247
UniRef100_A0A1X6ME85	Cluster: Stage V sporulation protein AA	A0A1X6ME85; A0A7W0C4T6; A0A0B0HEJ3	Anoxybacillus ayderensis; Anoxybacillus kamchatkensis; Anoxybacillus sp. BCO1	206	265546; 196180; 1548750
UniRef100_A0A7X2ARY6	Cluster: Stage V sporulation protein AA	A0A7X2ARY6; A0A243P2K5	Bacillus thuringiensis; Bacillus thuringiensis subsp. medellin	206	1428; 79672
UniRef100_A0A3D8X3S5	Cluster: Stage V sporulation protein AA	A0A3D8X3S5	Priestia megaterium (Bacillus megaterium)	206	1404
UniRef100_A0A1D3NFP4	Cluster: Stage V sporulation protein AA	A0A1D3NFP4; UPI001EF12890	Bacillus mycoides; Bacillus	206	1405; 1386
UniRef100_UPI0005AB3142	Cluster: stage V sporulation protein AA	UPI0005AB3142	Bacillus rubiinfantis	206	1499680
UniRef100_UPI0008A4C8CC	Cluster: stage V sporulation protein AA	UPI0008A4C8CC	Bacillus sp. RZ2MS9	206	1806216
UniRef100_A0A2A8XZ34	Cluster: Stage V sporulation protein AA	A0A2A8XZ34; A0A6I7XNT8; UPI001F0AC902	Bacillus cereus; Bacillus sp. SH7-1	206	1396; 2217818
UniRef100_UPI0011A3CE6D	Cluster: stage V sporulation protein AA	UPI0011A3CE6D	Priestia megaterium (Bacillus megaterium)	206	1404
UniRef100_UPI000BF521E6	Cluster: stage V sporulation protein AA	UPI000BF521E6	Bacillus thuringiensis	206	1428
UniRef100_UPI000D3E6B7C	Cluster: stage V sporulation protein AA	UPI000D3E6B7C	Peribacillus acanthi	206	2171554
UniRef100_A0A6I2ME45	Cluster: Stage V sporulation protein AA	A0A6I2ME45; A0A1S1FM14	Metabacillus idriensis; Bacillus sp. HMSC76G11	206	324768; 1608910
UniRef100_A0A2A7W6I4	Cluster: Stage V sporulation protein AA	A0A2A7W6I4; A0A243K8L4	Bacillus wiedmannii; Bacillus thuringiensis serovar argentinensis	206	1890302; 180880
UniRef100_UPI001BB3284F	Cluster: stage V sporulation protein AA	UPI001BB3284F; UPI001EE50C28	unclassified Bacillus (in: Bacteria); Bacillus sp. BML-BC004	206	185979; 2817476
UniRef100_A0A2B1XZS4	Cluster: Stage V sporulation protein AA	A0A2B1XZS4; UPI001F0B1D8C	Bacillus cereus	206	1396
UniRef100_A0A1Y5ZX30	Cluster: Stage V sporulation protein AA	A0A1Y5ZX30; A0A5M9GQW0; B7HN49; A0A3G5UEU0; C2S8F8; B9IWT4	Bacillus cereus; Bacillus paranthracis; Bacillus cereus (strain AH187); Bacillus sp. FDAARGOS_527; Bacillus cereus BDRD-ST26; Bacillus cereus (strain Q1)	206	1396; 2026186; 405534; 2576356; 526975; 361100
UniRef100_W1SMC5	Cluster: Stage V sporulation protein AA	W1SMC5	Neobacillus vireti LMG 21834	207	1131730
UniRef100_UPI0019648BF3	Cluster: stage V sporulation protein AA	UPI0019648BF3	Metabacillus iocasae	206	2291674
UniRef100_D8H9J1	Cluster: Stage V sporulation protein AA	D8H9J1; UPI001E63D155	Bacillus cereus var. anthracis (strain CI); Bacillus cereus	206	637380; 1396
UniRef100_J8JPI6	Cluster: SporV_AA domain-containing protein	J8JPI6; A0A2B1FUR4; UPI001E5C2C51	Bacillus cereus VD107; Bacillus cereus; Bacillus	206	1053229; 1396; 1386
UniRef100_UPI0018F2924E	Cluster: stage V sporulation protein AA	UPI0018F2924E	Bacillus cereus	206	1396
UniRef100_A0A1I0TLQ9	Cluster: Stage V sporulation protein AA	A0A1I0TLQ9	Anoxybacillus pushchinoensis	206	150248
UniRef100_UPI000427A9F7	Cluster: stage V sporulation protein AA	UPI000427A9F7	Tuberibacillus calidus	207	340097
UniRef100_A0A5D4TJ50	Cluster: Stage V sporulation protein AA	A0A5D4TJ50	Sutcliffiella horikoshii	206	79883
UniRef100_A0A0J6L5U7	Cluster: Stage V sporulation protein AA	A0A0J6L5U7; UPI001E645C48	Bacillus sp. LK2	206	1628206
UniRef100_UPI00124EE55A	Cluster: stage V sporulation protein AA	UPI00124EE55A	Bacillus cereus	206	1396
UniRef100_UPI00148EE5BD	Cluster: stage V sporulation protein AA	UPI00148EE5BD	Bacillus altitudinis	206	293387
UniRef100_A0A2C2V7M0	Cluster: Stage V sporulation protein AA	A0A2C2V7M0	Bacillus sp. AFS031507	206	2033496
UniRef100_A0A2A7D875	Cluster: Stage V sporulation protein AA	A0A2A7D875; A0A242XK94; A0A2A7DZ93	Bacillus anthracis; Bacillus thuringiensis serovar guiyangiensis; Bacillus sp. AFS094611	206	1392; 180871; 2033516
UniRef100_UPI001CBFCF02	Cluster: stage V sporulation protein AA	UPI001CBFCF02	Bacillus sp. DG-18	206	2875501
UniRef100_UPI0019508CB4	Cluster: stage V sporulation protein AA	UPI0019508CB4	Bacillus sp. CGMCC 1.16541	208	2185143
UniRef100_A0A5D4SYF3	Cluster: Stage V sporulation protein AA	A0A5D4SYF3	Sutcliffiella horikoshii	206	79883
UniRef100_A0A2M9WUT9	Cluster: Stage V sporulation protein AA	A0A2M9WUT9; A0A5C5ACF2; A0A853XC66; A0A7Z8S8M7; UPI0001A18F9D	Bacillus cereus; Bacillus tropicus; Bacillus sp. L27; Bacillus sp. BF9-10; Bacillus cereus group	206	1396; 2026188; 1866312; 2217822; 86661
UniRef100_A0A0Q9HLM8	Cluster: Stage V sporulation protein AA	A0A0Q9HLM8	Bacillus sp. Root239	206	1736499
UniRef100_A0A8F7V9H6	Cluster: Stage V sporulation protein AA	A0A8F7V9H6; A0A6A8LGE8; A0A806QD70; I2HSP0; UPI001924AE1F	Bacillus amyloliquefaciens (Bacillus velezensis); Bacillus velezensis; Bacillus sp. BH072; Bacillus sp. 5B6; Bacillus sp. RHFS18	206	1390; 492670; 1570330; 1127743; 2804502
UniRef100_A0A164PL40	Cluster: Stage V sporulation protein AA (SpoVAA)	A0A164PL40; A0A6B3KTH2; A0A556CW98; UPI001EEA8640	Bacillus cereus; Bacillus mobilis; Bacillus sp. HY001; Bacillus cereus group	206	1396; 2026190; 2597691; 86661
UniRef100_A0A2C1KE44	Cluster: Stage V sporulation protein AA	A0A2C1KE44	Bacillus sp. AFS040349	208	2033502
UniRef100_UPI0002E39ABE	Cluster: stage V sporulation protein AA	UPI0002E39ABE	Robertmurraya massiliosenegalensis	206	1287657
UniRef100_UPI0013D127E1	Cluster: stage V sporulation protein AA	UPI0013D127E1	Peribacillus alkalitolerans	206	1550385
UniRef100_A0A1I6Q423	Cluster: Stage V sporulation protein AA	A0A1I6Q423	Bacillus sp. 103mf	206	1761751
UniRef100_UPI0005064C6F	Cluster: stage V sporulation protein AA	UPI0005064C6F	Bacillus	206	1386
UniRef100_A0A2B1K5V2	Cluster: Stage V sporulation protein AA	A0A2B1K5V2; UPI001E60E3BC	Bacillus cereus	206	1396
UniRef100_A0A0M2PJV0	Cluster: Stage V sporulation protein AA	A0A0M2PJV0	Bacillus sp. SA1-12	207	1455638
UniRef100_A0A164F7E7	Cluster: Stage V sporulation protein AA (SpoVAA)	A0A164F7E7; A0A2B0XPE8; UPI001E4DCD26	Bacillus cereus; Bacillus anthracis; Bacillus	206	1396; 1392; 1386
UniRef100_UPI000B437BF7	Cluster: stage V sporulation protein SpoVAA	UPI000B437BF7; UPI001F112016	Bacillus sp. SYJ	206	2529386
UniRef100_UPI0002AA89A8	Cluster: stage V sporulation protein AA	UPI0002AA89A8	Bacillus amyloliquefaciens group	206	1938374
UniRef100_UPI000BF5FF92	Cluster: stage V sporulation protein AA	UPI000BF5FF92	Bacillus thuringiensis	206	1428
UniRef100_A0A090YVB5	Cluster: Stage V sporulation AA family protein	A0A090YVB5	Bacillus clarus	206	2338372
UniRef100_UPI00086435FE	Cluster: stage V sporulation protein SpoVAA	UPI00086435FE	Bacillus	206	1386
UniRef100_A0A7Z1HBD5	Cluster: Stage V sporulation protein AA	A0A7Z1HBD5	Bacillus pseudomycoides	206	64104
UniRef100_J8E354	Cluster: SporV_AA domain-containing protein	J8E354; UPI001E3D9B3D	Bacillus cereus HuA4-10; Bacillus cereus	206	1053206; 1396
UniRef100_UPI0001E89620	Cluster: stage V sporulation protein AA	UPI0001E89620	Bacillus sp. m3-13	206	406124
UniRef100_A0A1D3R063	Cluster: Stage V sporulation protein AA	A0A1D3R063; A0A420GRS4; A0A2B5PPB3	Bacillus cereus; Bacillus toyonensis; Bacillus wiedmannii	206	1396; 155322; 1890302
UniRef100_A0A7D4C111	Cluster: Stage V sporulation protein SpoVAA	A0A7D4C111; A0A437SKK6; A0RI75; A0A158RRZ8; C2NMC7	Bacillus cereus; Bacillus thuringiensis; Bacillus thuringiensis (strain Al Hakam); Bacillus cereus (strain 03BB102); Bacillus cereus BGSC 6E1	206	1396; 1428; 412694; 572264; 526970
UniRef100_UPI00195D066E	Cluster: stage V sporulation protein AA	UPI00195D066E	Bacillus velezensis	206	492670
UniRef100_A0A243GG22	Cluster: Stage V sporulation protein AA	A0A243GG22; UPI001F24586F	Bacillus thuringiensis subsp. finitimus; Bacillus thuringiensis	206	29337; 1428
UniRef100_UPI000BF2EDD0	Cluster: stage V sporulation protein AA	UPI000BF2EDD0; UPI001F0A6D8E	Bacillus cereus	206	1396
UniRef100_A0A8E9KQB8	Cluster: Stage V sporulation protein AA	A0A8E9KQB8	Bacillus mycoides	206	1405
UniRef100_UPI001CFADA41	Cluster: stage V sporulation protein AA	UPI001CFADA41	Metabacillus niabensis	208	324854
UniRef100_UPI00187A0434	Cluster: stage V sporulation protein AA	UPI00187A0434	Bacillus cereus	206	1396
UniRef100_UPI001C1F674E	Cluster: stage V sporulation protein AA	UPI001C1F674E	Metabacillus halosaccharovorans	208	930124
UniRef100_UPI0018F2D35D	Cluster: stage V sporulation protein AA	UPI0018F2D35D	Bacillus cereus group sp. N14	206	2794587
UniRef100_UPI00065B6CBE	Cluster: stage V sporulation protein SpoVAA	UPI00065B6CBE; UPI001EFA25B0	Bacillus cereus group	206	86661
UniRef100_A0A6I7FEC1	Cluster: Stage V sporulation protein AA	A0A6I7FEC1	Bacillus sp. NSP9.1	206	1071078
UniRef100_UPI000DF75DF0	Cluster: stage V sporulation protein AA	UPI000DF75DF0; UPI001F072145	Bacillus cereus; Bacillus	206	1396; 1386
UniRef100_UPI000F53606C	Cluster: stage V sporulation protein AA	UPI000F53606C	Priestia endophytica	206	135735
UniRef100_A0A2A8V406	Cluster: Stage V sporulation protein AA	A0A2A8V406	Bacillus sp. AFS015802	206	2033486
UniRef100_A0A2S8UXP7	Cluster: Stage V sporulation protein AA	A0A2S8UXP7	Bacillus sp. MYb209	206	1848605
UniRef100_A0A0G8EBH0	Cluster: Stage V sporulation protein AA	A0A0G8EBH0; A0A4Y8T432; A0A0B5ND52; A0A243CP51; A0A427RUS6; A0A243AU07; A0A4Y7QXT7; Q635L0; B7JL50; A0A2S9XLW6; A0A6H9ID44; A0A6A2TB25; A0A4S4HUZ0; A0A242W8Q3; Q6HE96	Bacillus cereus; Bacillus thuringiensis; Bacillus anthracis; Bacillus thuringiensis serovar vazensis; Bacillus sp.; Bacillus thuringiensis serovar pingluonsis; Bacillus sp. BH2; Bacillus cereus (strain ZK / E33L); Bacillus cereus (strain AH820); Bacillus sp. M21	206	1396; 1428; 1392; 180867; 1409; 180881; 2528958; 288681; 405535; 1155617; 2217823; 2653217; 2568878; 180868; 281309
