Cluster ID	Cluster name	Cluster members	Organisms	Length	Organism IDs
UniRef100_UPI001BD0332B	Cluster: stage V sporulation protein AD	UPI001BD0332B	Paenibacillus sp. J2TS4	338	2807194
UniRef100_A0A6N3FHB0	Cluster: Stage V sporulation protein AD	A0A6N3FHB0	Clostridium tertium	342	1559
UniRef100_UPI0008396BC7	Cluster: stage V sporulation protein AD	UPI0008396BC7	Paenibacillus sp. FJAT-26967	339	1729690
UniRef100_A0A1V5BKY4	Cluster: Stage V sporulation protein AD	A0A1V5BKY4	Pelotomaculum sp. PtaU1.Bin035	337	1811695
UniRef100_UPI0005B2A07D	Cluster: stage V sporulation protein AD	UPI0005B2A07D	Anaerosalibacter massiliensis	339	1347392
UniRef100_A0A1H5SW67	Cluster: Stage V sporulation protein AD	A0A1H5SW67	Caloramator fervidus	340	29344
UniRef100_UPI0019578F6D	Cluster: stage V sporulation protein AD	UPI0019578F6D	Alkaliphilus hydrothermalis	333	1482730
UniRef100_A0A7C8HG59	Cluster: Stage V sporulation protein AD	A0A7C8HG59	Defluviitalea raffinosedens	339	1450156
UniRef100_A0A0B5Q9A5	Cluster: Stage V sporulation protein AD	A0A0B5Q9A5; A0A7Y9A6W7; A6LRM0	Clostridium beijerinckii (Clostridium MP); Clostridium beijerinckii (strain ATCC 51743 / NCIMB 8052) (Clostridium acetobutylicum)	341	1520; 290402
UniRef100_A0A1S8NYA2	Cluster: Stage V sporulation protein AD	A0A1S8NYA2	Clostridium beijerinckii (Clostridium MP)	341	1520
UniRef100_A0A7X9SKU1	Cluster: Stage V sporulation protein AD	A0A7X9SKU1	Clostridium beijerinckii (Clostridium MP)	341	1520
UniRef100_A0A090ZCI3	Cluster: Stage V sporulation protein AD	A0A090ZCI3	Paenibacillus macerans (Bacillus macerans)	337	44252
UniRef100_A0A1M6NX66	Cluster: Stage V sporulation protein AD	A0A1M6NX66	Desulfotomaculum aeronauticum DSM 10349	335	1121421
UniRef100_A0A168NDN6	Cluster: Stage V sporulation protein AD	A0A168NDN6	Paenibacillus antarcticus	338	253703
UniRef100_A0A229USE4	Cluster: Stage V sporulation protein AD	A0A229USE4	Paenibacillus rigui	336	554312
UniRef100_A0A0D8IC86	Cluster: Stage V sporulation protein AD	A0A0D8IC86	Clostridium aceticum	341	84022
UniRef100_A0A847KJZ7	Cluster: Stage V sporulation protein AD	A0A847KJZ7	Peptococcaceae bacterium	336	2052179
UniRef100_UPI001C1FC401	Cluster: stage V sporulation protein AD	UPI001C1FC401	Paenibacillus sp. SM 69	337	2594886
UniRef100_UPI00111EF9EF	Cluster: stage V sporulation protein AD	UPI00111EF9EF	Clostridium thermarum	333	1716543
UniRef100_UPI000A718DFA	Cluster: stage V sporulation protein AD	UPI000A718DFA	Abyssisolibacter fermentans	337	1766203
UniRef100_F8FFU9	Cluster: Stage V sporulation protein AD	F8FFU9	Paenibacillus mucilaginosus (strain KNP414)	340	1036673
UniRef100_UPI00192B01D4	Cluster: stage V sporulation protein AD	UPI00192B01D4	Clostridium sp. YIM B02565	333	2803863
UniRef100_A0A1B1MYJ5	Cluster: Stage V sporulation protein AD	A0A1B1MYJ5	Paenibacillus yonginensis	336	1462996
UniRef100_A0A0D1VH71	Cluster: SpoVAD	A0A0D1VH71	Aneurinibacillus migulanus (Bacillus migulanus)	339	47500
UniRef100_A0A8F5G0Z6	Cluster: Stage V sporulation protein AD	A0A8F5G0Z6	Crassaminicella sp. 143-21	333	2855394
UniRef100_A0A1B9BS03	Cluster: Stage V sporulation protein AD	A0A1B9BS03; UPI001BC83CFD	Clostridium beijerinckii (Clostridium MP); Escherichia coli	341	1520; 562
UniRef100_A0A1C1A539	Cluster: Stage V sporulation protein AD	A0A1C1A539	Paenibacillus pectinilyticus	339	512399
UniRef100_UPI001570CAD9	Cluster: stage V sporulation protein AD	UPI001570CAD9	Clostridium beijerinckii (Clostridium MP)	341	1520
UniRef100_U1Y936	Cluster: Stage V sporulation protein AD	U1Y936; A0A2M9MZP4; A0A1H3FFM6; J2QQI6; U4L9U5	Aneurinibacillus aneurinilyticus ATCC 12856; Paenibacillus sp. GM2FR; Paenibacillus sp. PDC88; Brevibacillus sp. CF112; Pyronema omphalodes (strain CBS 100304) (Pyronema confluens)	339	649747; 2059268; 1884375; 1144311; 1076935
UniRef100_UPI001109943F	Cluster: stage V sporulation protein AD	UPI001109943F	Paenibacillus pinistramenti	336	1768003
UniRef100_A0A0B3BSG8	Cluster: Stage V sporulation protein AD	A0A0B3BSG8	Thermoanaerobacter sp. YS13	337	1511746
UniRef100_A0A161X2N7	Cluster: Stage V sporulation protein AD	A0A161X2N7	Clostridium magnum DSM 2767	342	1121326
UniRef100_UPI000B8CDBD9	Cluster: stage V sporulation protein AD	UPI000B8CDBD9	Paenibacillus physcomitrellae	336	1619311
UniRef100_A0A4Y7S7R2	Cluster: Stage V sporulation protein AD	A0A4Y7S7R2	Pelotomaculum sp. FP	335	261474
UniRef100_UPI00046ECAA1	Cluster: stage V sporulation protein AD	UPI00046ECAA1	Paenibacillus maysiensis	338	1155954
UniRef100_UPI0016A34637	Cluster: stage V sporulation protein AD	UPI0016A34637	Roseburia sp. MSJ-14	337	2841514
UniRef100_UPI0018AA8A5D	Cluster: stage V sporulation protein AD	UPI0018AA8A5D	Lutibacter sp. B2	338	2789328
UniRef100_A0A0J8DEC1	Cluster: Stage V sporulation protein AD	A0A0J8DEC1	Clostridium cylindrosporum DSM 605	338	1121307
UniRef100_A0A099S4Z0	Cluster: Stage V sporulation protein AD	A0A099S4Z0; A0A645H515	Clostridium sp. HMP27; bioreactor metagenome	344	1487921; 1076179
UniRef100_L0IJL6	Cluster: Stage V sporulation protein AD	L0IJL6	Thermoanaerobacterium thermosaccharolyticum M0795	337	698948
UniRef100_A0A7W3XST0	Cluster: Stage V sporulation protein AD	A0A7W3XST0	Fontibacillus solani	336	1572857
UniRef100_UPI00189CA76C	Cluster: stage V sporulation protein AD	UPI00189CA76C	Roseburia intestinalis	337	166486
UniRef100_UPI001D0A7532	Cluster: stage V sporulation protein AD	UPI001D0A7532	Brevibacillus borstelensis	339	45462
UniRef100_UPI000406DBC2	Cluster: stage V sporulation protein AD	UPI000406DBC2	Paenibacillus	338	44249
UniRef100_A0A0P9DYY9	Cluster: SpoVAD	A0A0P9DYY9	Paenibacillus sp. A3	337	1337054
UniRef100_A0A1I5RJF2	Cluster: Stage V sporulation protein AD	A0A1I5RJF2; A0A2W4M3U4	Caldicoprobacter faecalis; Caldicoprobacter oshimai	338	937334; 551788
UniRef100_A0A0E3JNT2	Cluster: Stage V sporulation protein AD	A0A0E3JNT2	Clostridium scatologenes	333	1548
UniRef100_A0A168N556	Cluster: Stage V sporulation protein AD	A0A168N556	Paenibacillus glacialis	339	494026
UniRef100_R9LEX9	Cluster: Stage V sporulation protein AD	R9LEX9	Paenibacillus barengoltzii G22	334	1235795
UniRef100_UPI0002EF8929	Cluster: stage V sporulation protein AD	UPI0002EF8929	Paenibacillus	336	44249
UniRef100_A0A1S8RLY7	Cluster: Stage V sporulation protein AD	A0A1S8RLY7	Clostridium beijerinckii (Clostridium MP)	341	1520
UniRef100_C6IW44	Cluster: Stage V sporulation protein AD	C6IW44; UPI0002DFBFC1	Paenibacillus sp. oral taxon 786 str. D14; Paenibacillus sp. oral taxon 786	338	621372; 652715
UniRef100_W9EB47	Cluster: Stage V sporulation protein AD	W9EB47; I3VWK9	Thermoanaerobacterium aotearoense SCUT27; Thermoanaerobacterium saccharolyticum (strain DSM 8691 / JW/SL-YS485)	337	1421016; 1094508
UniRef100_UPI000FDCD35B	Cluster: stage V sporulation protein AD	UPI000FDCD35B	Paenibacillus barengoltzii	334	343517
UniRef100_UPI0015E245E1	Cluster: stage V sporulation protein AD	UPI0015E245E1	Paenibacillus sp. UNC499MF	338	1502751
UniRef100_A0A1H5S9W8	Cluster: Stage V sporulation protein AD	A0A1H5S9W8	Paenibacillus sp. UNC499MF	339	1502751
UniRef100_A0A7V6TUX4	Cluster: Stage V sporulation protein AD	A0A7V6TUX4	Clostridiaceae bacterium	338	1898204
UniRef100_A8SYU1	Cluster: Stage V sporulation protein AD	A8SYU1	Coprococcus eutactus ATCC 27759	342	411474
UniRef100_A0A7X8E625	Cluster: Stage V sporulation protein AD	A0A7X8E625	Tissierellia bacterium	339	2049431
UniRef100_A0A7X8EQF3	Cluster: Stage V sporulation protein AD	A0A7X8EQF3	Epulopiscium sp.	338	2384
UniRef100_UPI0013D27485	Cluster: stage V sporulation protein AD	UPI0013D27485	Clostridium thermarum	333	1716543
UniRef100_A0A2T0AZV8	Cluster: Stage V sporulation protein AD	A0A2T0AZV8	Clostridium liquoris	340	1289519
UniRef100_A0A512TL89	Cluster: Stage V sporulation protein AD	A0A512TL89	Clostridium butyricum	339	1492
UniRef100_A0A349QNK7	Cluster: Stage V sporulation protein AD	A0A349QNK7	Roseburia sp.	341	2049040
UniRef100_A0A4Q9DKN4	Cluster: Stage V sporulation protein AD	A0A4Q9DKN4	Paenibacillus thalictri	339	2527873
UniRef100_UPI00195C01E4	Cluster: stage V sporulation protein AD	UPI00195C01E4	Clostridium pascui	344	46609
UniRef100_A0A412IV59	Cluster: Stage V sporulation protein AD	A0A412IV59	Coprococcus eutactus	342	33043
UniRef100_A0A1J5JVC5	Cluster: Stage V sporulation protein AD	A0A1J5JVC5	Moorella thermoacetica (Clostridium thermoaceticum)	337	1525
UniRef100_UPI00048042AF	Cluster: stage V sporulation protein AD	UPI00048042AF	Clostridium lundense	340	319475
UniRef100_W2EEW7	Cluster: Stage V sporulation protein AD	W2EEW7; A0A2A5JWS9; A0A6C0QVI4	Paenibacillus larvae subsp. larvae DSM 25719; Paenibacillus larvae subsp. larvae (strain NRRL B-3650 / LMG 16245); Paenibacillus larvae subsp. larvae	337	697286; 741161; 147375
UniRef100_A0A1X2G0D3	Cluster: Stage V sporulation protein AD	A0A1X2G0D3; A0A7C6Q3Y3	Thermoanaerobacterium sp. PSU-2; Thermoanaerobacterium sp.	337	1930849; 40549
UniRef100_A0A1I4GVM5	Cluster: Stage V sporulation protein AD	A0A1I4GVM5	Paenibacillus sp. 1_12	337	1566278
UniRef100_F6BLJ9	Cluster: Stage V sporulation protein AD	F6BLJ9	Thermoanaerobacterium xylanolyticum (strain ATCC 49914 / DSM 7097 / LX-11)	337	858215
UniRef100_UPI000EA35AB1	Cluster: stage V sporulation protein AD	UPI000EA35AB1	Paenibacillus aceti	335	1820010
UniRef100_UPI0015CDE613	Cluster: stage V sporulation protein AD	UPI0015CDE613	Clostridium peptidivorans	344	100174
UniRef100_A0A0A6SJ67	Cluster: Stage V sporulation protein AD	A0A0A6SJ67; A0A7U9D5X6; A0A0F4W1S7; A0A1F1KVN4; A0A0F4WXY2; A0A0F4VMQ3; W1U6A4; C4IDH5; W1XFQ6	Clostridium butyricum; Clostridium butyricum 60E.3; Clostridium sp. IBUN125C; Clostridium sp. HMSC19A10; Clostridium sp. IBUN13A; Clostridium sp. IBUN22A; Clostridium butyricum DORA_1; Clostridium butyricum E4 str. BoNT E BL5262; human gut metagenome	339	1492; 997898; 1523154; 1581148; 1523156; 1523155; 1403941; 632245; 408170
UniRef100_UPI00148F92EF	Cluster: stage V sporulation protein AD	UPI00148F92EF	Brevibacillus borstelensis	339	45462
UniRef100_UPI001C0FB9EC	Cluster: stage V sporulation protein AD	UPI001C0FB9EC	Tissierella carlieri	339	689904
UniRef100_C6PWB7	Cluster: Stage V sporulation protein AD	C6PWB7	Clostridium carboxidivorans P7	333	536227
UniRef100_UPI0014930A9A	Cluster: stage V sporulation protein AD	UPI0014930A9A	Paenibacillus germinis	339	2654979
UniRef100_V9W5C4	Cluster: Stage V sporulation protein AD	V9W5C4	Paenibacillus larvae subsp. larvae DSM 25430	337	697284
UniRef100_A0A3G9J0W8	Cluster: Stage V sporulation protein AD	A0A3G9J0W8	Paenibacillus baekrokdamisoli	336	1712516
UniRef100_UPI00177F7C73	Cluster: stage V sporulation protein AD	UPI00177F7C73	Thermoanaerobacterium thermosaccharolyticum (Clostridium thermosaccharolyticum)	337	1517
UniRef100_A0A1S8TFI5	Cluster: Stage V sporulation protein AD	A0A1S8TFI5	Clostridium puniceum	333	29367
UniRef100_UPI000FD9E754	Cluster: stage V sporulation protein AD	UPI000FD9E754	Paenibacillus chibensis	336	59846
UniRef100_UPI000314BF40	Cluster: stage V sporulation protein AD	UPI000314BF40	Paenibacillus sp. OSY-SE	335	1196323
UniRef100_A0A1M6Q225	Cluster: Stage V sporulation protein AD	A0A1M6Q225	Paramaledivibacter caminithermalis DSM 15212	339	1121301
UniRef100_UPI0003F5F515	Cluster: stage V sporulation protein AD	UPI0003F5F515	Clostridium butyricum	339	1492
UniRef100_A0A352NF64	Cluster: Stage V sporulation protein AD	A0A352NF64	Pelotomaculum sp.	335	2053590
UniRef100_A0A1E3BYH9	Cluster: Stage V sporulation protein AD	A0A1E3BYH9; A0A4Q0I4E6	Clostridium sp. Bc-iso-3; Acetivibrio mesophilus	340	1848158; 2487273
UniRef100_A0A1M6PPZ8	Cluster: Stage V sporulation protein AD	A0A1M6PPZ8	Geosporobacter subterraneus DSM 17957	333	1121919
UniRef100_A0A7V6Q442	Cluster: Stage V sporulation protein AD	A0A7V6Q442	Thermoanaerobacterales bacterium	336	2304039
UniRef100_A0A368VKB1	Cluster: Stage V sporulation protein AD	A0A368VKB1	Paenibacillus prosopidis	339	630520
UniRef100_I0BQI5	Cluster: SpoVAD	I0BQI5; H6NKD5	Paenibacillus mucilaginosus K02; Paenibacillus mucilaginosus 3016	340	997761; 1116391
UniRef100_R5W1G2	Cluster: Stage V sporulation protein AD	R5W1G2	Coprococcus eutactus CAG:665	342	1263071
UniRef100_UPI00193AF9D9	Cluster: stage V sporulation protein AD	UPI00193AF9D9	Clostridium sp. D2Q-14	339	2683194
UniRef100_A4J4J1	Cluster: Stage V sporulation AD family protein	A4J4J1	Desulfotomaculum reducens (strain MI-1)	335	349161
UniRef100_A0A521J7D0	Cluster: Stage V sporulation protein AD	A0A521J7D0; A0A1H3QR77	Gottschalkiaceae bacterium; Proteiniborus ethanoligenes	338	2527676; 415015
UniRef100_A0A231VHY1	Cluster: Stage V sporulation protein AD	A0A231VHY1	Thermoanaerobacterium thermosaccharolyticum (Clostridium thermosaccharolyticum)	337	1517
UniRef100_A0A3G3K528	Cluster: Stage V sporulation protein AD	A0A3G3K528	Cohnella candidum	351	2674991
UniRef100_UPI000B401C0C	Cluster: stage V sporulation protein AD	UPI000B401C0C	Clostridium diolis	341	223919
UniRef100_UPI000472AB7A	Cluster: stage V sporulation protein AD	UPI000472AB7A	Paenibacillus ehimensis	337	79264
UniRef100_A0A7V7UD88	Cluster: Stage V sporulation protein AD	A0A7V7UD88	Candidatus Galacturonibacter soehngenii	338	2307010
UniRef100_UPI00165E8CE9	Cluster: stage V sporulation protein AD	UPI00165E8CE9	Heliobacterium chlorum	337	2698
UniRef100_UPI001C0F3C2D	Cluster: stage V sporulation protein AD	UPI001C0F3C2D	Clostridium sp. MSJ-11	333	2841512
UniRef100_UPI0016299B2B	Cluster: stage V sporulation protein AD	UPI0016299B2B	Clostridium sp. DJ247	333	2726188
UniRef100_G7W2E4	Cluster: Stage V sporulation protein AD	G7W2E4	Paenibacillus terrae (strain HPL-003)	338	985665
UniRef100_A0A223I306	Cluster: Stage V sporulation protein AD	A0A223I306	Thermoanaerobacterium thermosaccharolyticum (Clostridium thermosaccharolyticum)	337	1517
UniRef100_A0A0C7NJS3	Cluster: Stage V sporulation AD	A0A0C7NJS3	Moorella glycerini	338	55779
UniRef100_A0A6N8C1V1	Cluster: Stage V sporulation protein AD	A0A6N8C1V1	Clostridiaceae bacterium	333	1898204
UniRef100_UPI0016693433	Cluster: stage V sporulation protein AD	UPI0016693433	Paenibacillus segetis	337	1325360
UniRef100_UPI001420A59B	Cluster: stage V sporulation protein AD	UPI001420A59B	Paenibacillus aceris	339	869555
UniRef100_A6TVT6	Cluster: Stage V sporulation AD family protein	A6TVT6	Alkaliphilus metalliredigens (strain QYMF)	334	293826
UniRef100_UPI001C442EBA	Cluster: stage V sporulation protein AD	UPI001C442EBA	Clostridium sp. PL3	333	2794346
UniRef100_UPI0005CC2D37	Cluster: stage V sporulation protein AD	UPI0005CC2D37	Risungbinella massiliensis	336	1329796
UniRef100_UPI000C08A604	Cluster: stage V sporulation protein AD	UPI000C08A604	Tepidibacter mesophilus	334	655607
UniRef100_A0A3R6L4I3	Cluster: Stage V sporulation protein AD	A0A3R6L4I3; C7G668; D4KY60; R6AVJ6	Roseburia intestinalis; Roseburia intestinalis L1-82; Roseburia intestinalis XB6B4; Roseburia intestinalis CAG:13	341	166486; 536231; 718255; 1263104
UniRef100_A0A2U8DPC2	Cluster: Stage V sporulation protein AD	A0A2U8DPC2	Clostridium drakei	333	332101
UniRef100_UPI001C032CF7	Cluster: stage V sporulation protein AD	UPI001C032CF7	Coprococcus eutactus	342	33043
UniRef100_A0A4S2ACR1	Cluster: Stage V sporulation protein AD	A0A4S2ACR1; A0A3A9J494	Lachnospiraceae bacterium; Anaerotruncus sp. 1XD22-93	336	1898203; 2320082
UniRef100_A0A1Q9JZU3	Cluster: Stage V sporulation protein AD	A0A1Q9JZU3	Roseburia sp. 499	337	1261634
UniRef100_UPI0004798463	Cluster: stage V sporulation protein AD	UPI0004798463	Clostridium beijerinckii (Clostridium MP)	341	1520
UniRef100_UPI001494F071	Cluster: stage V sporulation protein AD	UPI001494F071	Clostridium beijerinckii (Clostridium MP)	341	1520
UniRef100_A0A1R1S2N5	Cluster: Stage V sporulation protein AD	A0A1R1S2N5	Bacillus swezeyi	339	1925020
UniRef100_A0A0C2QHP2	Cluster: SpoVAD	A0A0C2QHP2	Cohnella kolymensis	339	1590652
UniRef100_A0A7X8R8Y8	Cluster: Stage V sporulation protein AD	A0A7X8R8Y8	Clostridium sp.	338	1506
UniRef100_UPI00136DAB97	Cluster: stage V sporulation protein AD	UPI00136DAB97	Clostridium sp. C2-6-12	341	2698832
UniRef100_UPI0004837A4E	Cluster: stage V sporulation protein AD	UPI0004837A4E	Ruminiclostridium cellobioparum (Clostridium cellobioparum)	334	29355
UniRef100_A0A1S8MR61	Cluster: Stage V sporulation protein AD	A0A1S8MR61	Clostridium saccharobutylicum	339	169679
UniRef100_A0A6G3ZSU3	Cluster: Stage V sporulation protein AD	A0A6G3ZSU3	Paenibacillus sp. SYP-B3998	339	2678564
UniRef100_UPI001C0AE25C	Cluster: stage V sporulation protein AD	UPI001C0AE25C	Clostridium sp. CF012	333	2843319
UniRef100_A0A1S8TC90	Cluster: Stage V sporulation protein AD	A0A1S8TC90	Clostridium puniceum	339	29367
UniRef100_A0A140LC58	Cluster: Stage V sporulation protein AD	A0A140LC58	Fervidicola ferrireducens	336	520764
UniRef100_A0A1X7HBF6	Cluster: Stage V sporulation protein AD	A0A1X7HBF6	Paenibacillus uliginis N3/975	339	1313296
UniRef100_A0A5M8RWR3	Cluster: Stage V sporulation protein AD	A0A5M8RWR3	Bacillus swezeyi	339	1925020
UniRef100_U5MRM2	Cluster: Stage V sporulation protein AD	U5MRM2	Clostridium saccharobutylicum DSM 13864	339	1345695
UniRef100_A0A1J5NY41	Cluster: Stage V sporulation protein AD	A0A1J5NY41	Moorella thermoacetica (Clostridium thermoaceticum)	337	1525
UniRef100_A0A0D8I771	Cluster: Stage V sporulation protein AD	A0A0D8I771	Clostridium aceticum	334	84022
UniRef100_UPI001238E61A	Cluster: stage V sporulation protein AD	UPI001238E61A	Bacillus swezeyi	339	1925020
UniRef100_A0A1Y0IR92	Cluster: Stage V sporulation protein AD	A0A1Y0IR92	Tumebacillus avium	339	1903704
UniRef100_UPI000D65C33D	Cluster: stage V sporulation protein AD	UPI000D65C33D	Moorella sp. Hama-1	339	2138101
UniRef100_A0A285BJP9	Cluster: Stage V sporulation protein AD	A0A285BJP9	Thermoanaerobacterium sp. RBIITD	337	1550240
UniRef100_A0A0R3JV77	Cluster: Stage V sporulation protein AD	A0A0R3JV77	Caloramator mitchellensis	340	908809
UniRef100_UPI000CFAA1F8	Cluster: stage V sporulation protein AD	UPI000CFAA1F8	Vallitalea okinawensis	338	2078660
UniRef100_UPI001667BAE2	Cluster: stage V sporulation protein AD	UPI001667BAE2	Paenibacillus marchantiophytorum	339	1619310
UniRef100_A0A3R6CB85	Cluster: Stage V sporulation protein AD	A0A3R6CB85; UPI0018F3DB8B	Roseburia sp. OF03-24	341	2292367
UniRef100_UPI00193AEC1F	Cluster: stage V sporulation protein AD	UPI00193AEC1F	Clostridium sp. D2Q-11	342	2683708
UniRef100_A0A3R6HZY6	Cluster: Stage V sporulation protein AD	A0A3R6HZY6; UPI00164B31AA	Roseburia sp. AM23-20	341	2292066
UniRef100_A0A2K2FCV1	Cluster: Stage V sporulation protein AD	A0A2K2FCV1	Pseudoclostridium thermosuccinogenes	333	84032
UniRef100_UPI0005F090CC	Cluster: stage V sporulation protein AD	UPI0005F090CC	Thermoanaerobacterium saccharolyticum	337	28896
UniRef100_UPI0017826EE3	Cluster: stage V sporulation protein AD	UPI0017826EE3	Paenibacillus sp. Sa2BVA9	340	2762232
UniRef100_S0J161	Cluster: Stage V sporulation protein AD	S0J161	Eubacterium sp. 14-2	337	1235790
UniRef100_A0A844FGZ4	Cluster: Stage V sporulation protein AD	A0A844FGZ4; A0A7C6PBE0	Anaerosalibacter bizertensis; Tissierellia bacterium	339	932217; 2049431
UniRef100_A0A4S2HKS0	Cluster: Stage V sporulation protein AD	A0A4S2HKS0	Lachnospiraceae bacterium	337	1898203
UniRef100_UPI001C2F453E	Cluster: stage V sporulation protein AD	UPI001C2F453E	Paenibacillus sp. GbtcB18	338	2824763
UniRef100_R9K7X9	Cluster: Stage V sporulation protein AD	R9K7X9	Lachnospiraceae bacterium A2	337	397290
UniRef100_A0A1I1N7B1	Cluster: Stage V sporulation protein AD	A0A1I1N7B1	Clostridium uliginosum	333	119641
UniRef100_D9TQV8	Cluster: Stage V sporulation protein AD	D9TQV8	Thermoanaerobacterium thermosaccharolyticum (strain ATCC 7956 / DSM 571 / NCIMB 9385 / NCA 3814 / NCTC 13789 / WDCM 00135 / 2032) (Clostridium thermosaccharolyticum)	337	580327
UniRef100_A0A3R6K7K1	Cluster: Stage V sporulation protein AD	A0A3R6K7K1; UPI0015F8A6CC	Roseburia intestinalis	341	166486
UniRef100_A0A265Q1R8	Cluster: Stage V sporulation protein AD	A0A265Q1R8	Tissierella sp. P1	339	1280483
UniRef100_A0A3P3U6R5	Cluster: Stage V sporulation protein AD	A0A3P3U6R5	Paenibacillus oralis	337	2490856
UniRef100_A0A0P8Z1L8	Cluster: Stage V sporulation protein AD	A0A0P8Z1L8	Oxobacter pfennigii	334	36849
UniRef100_A0A841L0J6	Cluster: Stage V sporulation protein AD	A0A841L0J6	Anaerosolibacter carboniphilus	333	1417629
UniRef100_S0FL90	Cluster: Stage V sporulation protein AD	S0FL90	Ruminiclostridium cellobioparum subsp. termitidis CT1112	334	1195236
UniRef100_F4LUZ3	Cluster: Stage V sporulation protein AD	F4LUZ3	Tepidanaerobacter acetatoxydans (strain DSM 21804 / JCM 16047 / Re1)	336	1209989
UniRef100_A0A1V4VFH0	Cluster: Stage V sporulation protein AD	A0A1V4VFH0	Pelotomaculum sp. PtaB.Bin104	337	1811693
